node_ID	Position	Time
13	503:487:0	92
13	505:487:0	92
13	504:486:0	92
14	494:511:0	92
14	494:513:0	92
14	495:512:0	92
14	497:512:0	92
14	496:513:0	92
15	488:494:0	92
15	488:498:0	92
15	488:500:0	92
16	488:491:0	92
16	488:494:0	92
16	488:498:0	92
16	488:500:0	92
17	511:501:0	92
17	511:503:0	92
17	511:499:0	92
17	511:505:0	92
18	511:503:0	92
18	511:505:0	92
18	511:507:0	92
20	509:479:0	92
22	490:513:0	92
22	491:512:0	92
22	492:513:0	92
24	516:510:0	92
25	509:479:0	92
25	509:477:0	92
26	489:521:0	92
26	490:520:0	92
26	490:522:0	92
30	526:509:0	92
30	528:509:0	92
32	509:471:0	92
5	499:488:0	92
5	501:489:0	92
13	506:486:0	92
13	504:488:0	92
15	488:491:0	92
17	511:496:0	92
18	511:501:0	92
20	509:477:0	92
23	488:491:0	92
23	488:494:0	92
24	518:509:0	92
24	522:509:0	92
24	520:511:0	92
25	511:480:0	92
26	489:519:0	92
27	488:500:0	92
30	524:510:0	92
30	527:510:0	92
31	509:471:0	92
32	509:473:0	92
32	509:469:0	92
5	498:488:0	92
7	497:487:0	92
12	512:510:0	92
14	494:510:0	92
14	493:512:0	92
18	513:510:0	92
23	488:498:0	92
24	520:509:0	92
26	490:516:0	92
27	488:494:0	92
27	477:510:0	92
28	470:510:0	92
31	509:473:0	92
32	510:470:0	92
9	498:511:0	92
12	516:510:0	92
14	496:511:0	92
25	510:479:0	92
26	488:520:0	92
8	506:488:0	92
11	489:486:0	92
13	506:489:0	92
22	490:514:0	92
26	490:518:0	92
27	488:498:0	92
31	509:469:0	92
32	511:474:0	92
32	510:474:0	92
32	510:472:0	92
15	488:505:0	92
20	510:479:0	92
23	488:500:0	92
30	522:509:0	92
32	511:476:0	92
10	488:500:0	92
11	488:500:0	92
18	511:499:0	92
19	500:486:0	92
24	524:509:0	92
29	518:509:0	92
29	522:509:0	92
29	524:509:0	92
7	500:488:0	92
12	514:510:0	92
7	504:486:0	93
7	501:487:0	93
7	502:486:0	93
7	500:486:0	93
8	510:486:0	93
8	508:486:0	93
8	507:487:0	93
8	506:486:0	93
9	497:511:0	93
9	494:513:0	93
9	500:512:0	93
9	498:513:0	93
9	500:513:0	93
10	488:492:0	93
10	491:488:0	93
11	488:490:0	93
11	488:492:0	93
11	491:488:0	93
12	512:510:0	93
12	511:508:0	93
12	513:509:0	93
12	514:509:0	93
12	513:510:0	93
12	513:510:0	93
13	503:487:0	93
13	505:487:0	93
13	504:486:0	93
14	496:511:0	93
14	494:513:0	93
14	495:512:0	93
15	488:497:0	93
15	488:499:0	93
16	488:497:0	93
16	491:488:0	93
17	511:502:0	93
17	511:504:0	93
17	511:500:0	93
17	511:498:0	93
18	511:502:0	93
18	511:504:0	93
22	490:512:0	93
22	490:513:0	93
22	491:512:0	93
22	492:513:0	93
24	520:509:0	93
24	523:509:0	93
25	510:479:0	93
25	509:479:0	93
25	509:477:0	93
26	489:517:0	93
26	489:519:0	93
26	490:518:0	93
26	490:520:0	93
26	490:522:0	93
29	523:509:0	93
30	524:510:0	93
30	527:509:0	93
30	528:510:0	93
32	509:473:0	93
5	501:488:0	93
5	499:488:0	93
7	500:488:0	93
8	509:487:0	93
9	497:512:0	93
9	496:513:0	93
10	493:488:0	93
12	511:506:0	93
13	508:486:0	93
15	488:504:0	93
16	488:499:0	93
18	511:500:0	93
18	511:506:0	93
18	513:509:0	93
18	514:509:0	93
20	509:479:0	93
20	509:477:0	93
22	492:511:0	93
23	488:497:0	93
24	518:509:0	93
24	522:510:0	93
25	510:477:0	93
26	488:520:0	93
26	489:521:0	93
27	488:497:0	93
30	525:509:0	93
31	509:473:0	93
32	511:474:0	93
32	509:471:0	93
32	510:472:0	93
32	509:469:0	93
5	503:488:0	93
5	497:488:0	93
5	502:489:0	93
12	511:510:0	93
18	513:510:0	93
20	510:479:0	93
22	493:512:0	93
25	510:481:0	93
27	488:499:0	93
30	527:511:0	93
31	509:471:0	93
7	502:488:0	93
9	496:511:0	93
9	500:510:0	93
14	492:513:0	93
24	518:510:0	93
25	511:476:0	93
26	488:522:0	93
26	489:523:0	93
30	523:509:0	93
9	498:511:0	93
11	490:488:0	93
12	514:510:0	93
22	490:512:0	93
23	488:499:0	93
27	488:504:0	93
28	463:510:0	93
29	518:509:0	93
29	522:510:0	93
30	522:510:0	93
18	511:510:0	93
22	491:511:0	93
24	521:511:0	93
29	520:509:0	93
20	511:476:0	93
21	498:513:0	93
21	500:513:0	93
27	481:510:0	93
11	489:486:0	93
24	520:510:0	93
29	521:511:0	93
30	523:511:0	93
31	510:472:0	93
7	502:488:0	94
7	501:487:0	94
7	502:486:0	94
7	499:487:0	94
7	500:486:0	94
8	508:486:0	94
8	508:488:0	94
8	506:486:0	94
9	498:511:0	94
9	499:512:0	94
9	497:512:0	94
9	498:513:0	94
10	488:491:0	94
10	488:496:0	94
11	488:489:0	94
11	488:491:0	94
12	511:507:0	94
12	511:509:0	94
12	513:509:0	94
13	503:487:0	94
13	506:488:0	94
13	505:487:0	94
13	504:486:0	94
13	502:486:0	94
14	494:511:0	94
14	496:511:0	94
14	494:513:0	94
14	496:513:0	94
15	488:496:0	94
15	488:498:0	94
15	488:502:0	94
16	488:496:0	94
16	488:498:0	94
17	511:503:0	94
17	511:505:0	94
17	511:501:0	94
17	511:499:0	94
18	511:503:0	94
18	511:505:0	94
18	511:501:0	94
18	511:507:0	94
18	513:509:0	94
22	490:513:0	94
22	491:512:0	94
22	492:513:0	94
22	493:512:0	94
23	488:498:0	94
24	516:509:0	94
24	518:509:0	94
24	518:510:0	94
24	522:509:0	94
24	520:511:0	94
25	511:478:0	94
25	510:479:0	94
25	510:477:0	94
25	509:479:0	94
25	509:477:0	94
26	489:519:0	94
26	490:519:0	94
26	490:521:0	94
27	488:498:0	94
30	522:509:0	94
30	524:510:0	94
30	524:509:0	94
30	526:511:0	94
30	526:509:0	94
30	528:509:0	94
32	509:471:0	94
5	501:488:0	94
5	499:488:0	94
7	499:488:0	94
7	500:488:0	94
8	505:487:0	94
9	496:511:0	94
9	495:512:0	94
10	493:488:0	94
11	490:486:0	94
12	513:510:0	94
12	512:510:0	94
18	511:509:0	94
20	510:479:0	94
20	510:477:0	94
22	490:512:0	94
23	488:491:0	94
23	488:496:0	94
24	520:509:0	94
24	524:510:0	94
24	520:510:0	94
26	489:517:0	94
26	489:521:0	94
27	488:496:0	94
29	518:509:0	94
29	522:509:0	94
32	510:468:0	94
5	499:487:0	94
8	509:487:0	94
8	509:487:0	94
11	491:487:0	94
19	500:486:0	94
20	509:479:0	94
20	509:477:0	94
22	490:513:0	94
29	524:510:0	94
31	509:471:0	94
31	510:468:0	94
32	509:469:0	94
5	500:486:0	94
13	506:486:0	94
14	493:512:0	94
32	510:474:0	94
8	509:485:0	94
26	488:520:0	94
27	480:510:0	94
27	488:502:0	94
29	520:509:0	94
32	509:473:0	94
7	498:488:0	94
10	488:498:0	94
13	504:488:0	94
14	494:511:0	94
15	488:504:0	94
20	511:478:0	94
22	490:515:0	94
30	518:510:0	94
31	510:474:0	94
5	498:488:0	94
10	490:486:0	94
16	490:486:0	94
27	488:504:0	94
32	510:470:0	94
5	502:488:0	94
12	511:509:0	94
29	518:510:0	94
32	509:475:0	94
7	499:488:0	95
7	500:488:0	95
7	502:486:0	95
7	500:487:0	95
8	508:486:0	95
8	508:488:0	95
8	506:486:0	95
9	498:511:0	95
9	496:511:0	95
9	499:512:0	95
9	497:512:0	95
9	498:513:0	95
10	488:494:0	95
10	492:488:0	95
11	489:488:0	95
11	488:490:0	95
12	511:509:0	95
12	513:509:0	95
12	516:509:0	95
12	515:511:0	95
13	504:487:0	95
13	506:487:0	95
13	506:486:0	95
13	504:486:0	95
13	504:488:0	95
13	502:486:0	95
14	494:511:0	95
14	494:511:0	95
14	496:511:0	95
14	494:513:0	95
14	495:512:0	95
14	496:513:0	95
15	488:494:0	95
15	488:496:0	95
15	488:501:0	95
16	488:494:0	95
16	488:496:0	95
17	511:502:0	95
17	511:500:0	95
18	511:504:0	95
18	511:506:0	95
18	511:508:0	95
22	490:513:0	95
22	492:513:0	95
22	490:514:0	95
24	518:509:0	95
24	522:510:0	95
24	522:509:0	95
24	520:510:0	95
25	510:479:0	95
25	509:479:0	95
25	509:477:0	95
26	489:519:0	95
26	488:520:0	95
26	490:518:0	95
26	490:520:0	95
26	490:522:0	95
30	524:509:0	95
30	526:511:0	95
30	526:509:0	95
30	528:510:0	95
32	509:473:0	95
32	510:470:0	95
5	499:488:0	95
5	500:488:0	95
7	502:487:0	95
8	509:485:0	95
10	488:496:0	95
11	492:488:0	95
12	511:508:0	95
15	488:503:0	95
16	488:501:0	95
18	511:500:0	95
20	510:479:0	95
20	509:479:0	95
20	509:477:0	95
22	491:512:0	95
22	493:512:0	95
23	488:496:0	95
24	516:509:0	95
24	520:509:0	95
25	510:477:0	95
26	489:521:0	95
27	488:496:0	95
27	488:501:0	95
29	518:509:0	95
29	522:510:0	95
29	522:509:0	95
29	520:510:0	95
30	524:510:0	95
32	509:469:0	95
5	501:488:0	95
7	498:488:0	95
8	509:487:0	95
17	511:506:0	95
23	488:494:0	95
23	488:501:0	95
25	511:478:0	95
30	522:511:0	95
32	509:475:0	95
32	509:471:0	95
8	508:487:0	95
9	496:513:0	95
11	490:488:0	95
20	509:482:0	95
25	509:482:0	95
5	497:488:0	95
5	498:488:0	95
7	500:486:0	95
21	498:513:0	95
23	488:490:0	95
29	520:509:0	95
32	510:474:0	95
7	501:488:0	95
10	491:488:0	95
10	490:488:0	95
11	488:496:0	95
11	491:488:0	95
16	489:488:0	95
16	490:488:0	95
22	490:511:0	95
24	526:511:0	95
25	511:480:0	95
26	488:518:0	95
30	524:511:0	95
10	489:488:0	95
14	492:513:0	95
29	524:509:0	95
29	526:511:0	95
23	489:488:0	95
24	517:511:0	95
31	509:473:0	95
31	510:470:0	95
7	500:488:0	96
7	502:486:0	96
7	501:487:0	96
7	500:486:0	96
7	499:487:0	96
8	509:487:0	96
8	508:486:0	96
8	509:487:0	96
9	498:511:0	96
9	499:512:0	96
9	497:512:0	96
9	496:513:0	96
9	498:513:0	96
10	488:493:0	96
10	488:495:0	96
11	488:489:0	96
12	511:508:0	96
12	512:510:0	96
12	513:509:0	96
13	505:487:0	96
13	504:486:0	96
14	494:513:0	96
14	495:512:0	96
14	496:513:0	96
15	488:495:0	96
15	488:500:0	96
15	488:502:0	96
16	488:495:0	96
17	511:503:0	96
17	511:501:0	96
18	511:505:0	96
18	511:501:0	96
20	510:479:0	96
22	491:512:0	96
22	492:511:0	96
22	492:513:0	96
24	521:510:0	96
25	510:479:0	96
25	509:479:0	96
25	509:477:0	96
26	488:518:0	96
26	489:519:0	96
26	490:518:0	96
26	490:520:0	96
26	490:522:0	96
30	524:509:0	96
30	525:510:0	96
30	526:509:0	96
32	509:471:0	96
5	499:488:0	96
5	497:488:0	96
5	499:487:0	96
7	501:488:0	96
7	504:488:0	96
8	508:488:0	96
8	506:486:0	96
10	491:488:0	96
10	492:486:0	96
11	491:488:0	96
11	492:486:0	96
12	515:511:0	96
13	504:488:0	96
14	494:511:0	96
23	488:489:0	96
23	488:495:0	96
24	520:509:0	96
25	510:477:0	96
26	488:520:0	96
26	489:521:0	96
27	488:495:0	96
27	488:502:0	96
30	522:509:0	96
32	511:471:0	96
32	509:473:0	96
32	510:472:0	96
5	501:488:0	96
5	500:488:0	96
7	505:487:0	96
11	489:486:0	96
13	502:486:0	96
14	496:511:0	96
20	509:479:0	96
20	509:477:0	96
23	488:493:0	96
24	522:509:0	96
27	488:500:0	96
28	473:510:0	96
30	527:511:0	96
8	507:487:0	96
11	488:493:0	96
13	503:487:0	96
14	493:512:0	96
16	488:502:0	96
17	511:505:0	96
18	511:503:0	96
22	489:512:0	96
22	490:513:0	96
12	513:510:0	96
16	492:486:0	96
23	488:500:0	96
29	522:509:0	96
31	511:471:0	96
13	506:488:0	96
16	488:489:0	96
23	488:502:0	96
25	511:476:0	96
30	521:510:0	96
9	500:511:0	96
32	511:476:0	96
20	510:477:0	96
31	509:471:0	96
5	501:488:0	97
7	503:487:0	97
7	500:488:0	97
7	502:486:0	97
7	499:486:0	97
7	501:487:0	97
7	501:486:0	97
7	499:487:0	97
8	509:487:0	97
8	508:486:0	97
8	507:487:0	97
8	506:486:0	97
9	499:512:0	97
9	497:512:0	97
9	496:513:0	97
9	498:513:0	97
10	488:491:0	97
10	488:494:0	97
11	488:491:0	97
11	488:494:0	97
12	511:506:0	97
12	512:508:0	97
12	513:509:0	97
12	514:511:0	97
13	505:487:0	97
13	506:488:0	97
13	504:486:0	97
13	504:488:0	97
14	496:511:0	97
14	494:513:0	97
14	495:512:0	97
14	496:513:0	97
15	488:494:0	97
15	488:498:0	97
15	488:500:0	97
16	488:491:0	97
16	488:494:0	97
16	488:500:0	97
17	511:506:0	97
17	511:504:0	97
17	511:502:0	97
18	511:506:0	97
18	511:504:0	97
18	512:508:0	97
22	491:512:0	97
22	492:513:0	97
23	488:494:0	97
25	511:478:0	97
25	510:479:0	97
25	510:477:0	97
25	509:479:0	97
25	509:475:0	97
26	488:520:0	97
26	489:521:0	97
26	490:520:0	97
26	490:522:0	97
30	523:510:0	97
30	526:509:0	97
30	527:510:0	97
32	510:474:0	97
32	509:469:0	97
10	493:486:0	97
11	490:487:0	97
11	491:486:0	97
12	516:511:0	97
14	493:512:0	97
17	512:508:0	97
20	511:478:0	97
20	510:479:0	97
20	510:477:0	97
22	490:513:0	97
22	493:512:0	97
23	488:491:0	97
24	520:509:0	97
24	522:509:0	97
26	489:519:0	97
27	488:494:0	97
27	488:500:0	97
32	509:473:0	97
32	509:471:0	97
32	510:472:0	97
33	488:557:0	97
33	490:558:0	97
5	499:488:0	97
5	498:488:0	97
10	491:488:0	97
11	489:485:0	97
11	491:488:0	97
12	514:509:0	97
18	511:508:0	97
20	509:479:0	97
20	509:477:0	97
22	492:511:0	97
23	488:498:0	97
23	488:500:0	97
24	517:510:0	97
27	473:510:0	97
27	488:498:0	97
28	473:510:0	97
28	488:494:0	97
29	522:509:0	97
30	524:509:0	97
31	509:471:0	97
31	510:472:0	97
32	511:471:0	97
8	509:485:0	97
10	494:488:0	97
13	506:486:0	97
14	494:511:0	97
14	497:512:0	97
16	488:498:0	97
22	490:513:0	97
22	490:514:0	97
25	511:480:0	97
25	509:482:0	97
26	490:524:0	97
11	492:488:0	97
18	514:509:0	97
24	515:510:0	97
24	519:510:0	97
25	510:481:0	97
26	488:518:0	97
26	490:518:0	97
9	494:511:0	97
9	498:511:0	97
10	493:488:0	97
11	494:488:0	97
12	516:509:0	97
14	492:513:0	97
9	496:511:0	97
12	512:510:0	97
20	509:482:0	97
26	488:522:0	97
11	493:487:0	97
16	494:488:0	97
18	512:510:0	97
20	509:475:0	97
31	509:469:0	97
5	499:488:0	98
7	503:487:0	98
7	502:486:0	98
7	501:487:0	98
7	501:486:0	98
8	508:486:0	98
8	508:488:0	98
8	507:487:0	98
9	499:512:0	98
9	496:513:0	98
9	498:513:0	98
10	488:492:0	98
10	494:488:0	98
10	491:488:0	98
10	492:488:0	98
11	488:490:0	98
11	488:492:0	98
11	491:488:0	98
11	492:488:0	98
12	512:507:0	98
12	513:509:0	98
13	505:487:0	98
13	506:488:0	98
13	504:486:0	98
13	503:487:0	98
14	494:513:0	98
15	488:492:0	98
16	488:490:0	98
16	488:492:0	98
16	488:497:0	98
17	511:505:0	98
17	511:503:0	98
18	512:507:0	98
18	511:505:0	98
18	511:503:0	98
22	491:512:0	98
22	492:511:0	98
22	492:513:0	98
24	518:509:0	98
24	520:509:0	98
25	511:480:0	98
25	509:477:0	98
26	488:520:0	98
26	489:521:0	98
26	490:519:0	98
26	490:521:0	98
30	523:510:0	98
30	524:509:0	98
30	525:511:0	98
30	526:509:0	98
30	527:511:0	98
32	511:469:0	98
32	509:473:0	98
32	509:471:0	98
37	509:443:0	98
5	501:488:0	98
7	501:488:0	98
7	504:486:0	98
7	500:488:0	98
8	509:485:0	98
8	506:486:0	98
9	498:511:0	98
10	488:490:0	98
10	493:488:0	98
11	489:484:0	98
11	494:488:0	98
12	512:509:0	98
13	504:488:0	98
14	495:512:0	98
14	497:512:0	98
15	488:490:0	98
15	488:497:0	98
15	488:499:0	98
16	492:488:0	98
17	512:507:0	98
20	509:477:0	98
22	493:512:0	98
23	488:490:0	98
23	488:492:0	98
23	488:497:0	98
24	521:510:0	98
24	522:509:0	98
24	520:511:0	98
25	509:482:0	98
25	509:479:0	98
26	489:519:0	98
26	488:522:0	98
27	488:492:0	98
29	518:509:0	98
29	520:509:0	98
30	520:509:0	98
30	522:511:0	98
32	511:471:0	98
33	489:550:0	98
33	489:554:0	98
33	490:558:0	98
37	510:442:0	98
37	509:449:0	98
7	499:486:0	98
9	497:512:0	98
20	509:482:0	98
20	509:479:0	98
25	510:481:0	98
27	488:497:0	98
27	488:499:0	98
29	522:509:0	98
32	510:472:0	98
36	572:488:0	98
7	499:488:0	98
10	488:497:0	98
11	488:497:0	98
11	493:488:0	98
12	513:510:0	98
14	494:510:0	98
5	500:488:0	98
8	509:487:0	98
18	512:509:0	98
19	501:486:0	98
20	509:475:0	98
23	488:499:0	98
24	523:510:0	98
25	509:475:0	98
26	488:518:0	98
33	490:550:0	98
37	510:444:0	98
9	498:511:0	98
9	500:513:0	98
9	500:511:0	98
10	493:487:0	98
12	511:508:0	98
22	489:512:0	98
24	524:509:0	98
25	510:476:0	98
26	489:517:0	98
33	490:554:0	98
37	511:443:0	98
5	497:488:0	98
29	521:510:0	98
29	524:509:0	98
31	509:473:0	98
33	489:552:0	98
33	489:556:0	98
8	506:488:0	98
20	510:481:0	98
22	490:511:0	98
25	511:481:0	98
36	579:488:0	98
37	509:447:0	98
7	501:488:0	99
7	502:488:0	99
7	500:488:0	99
7	502:486:0	99
7	499:486:0	99
7	501:487:0	99
7	501:486:0	99
8	508:486:0	99
8	507:487:0	99
8	506:486:0	99
9	499:512:0	99
9	497:512:0	99
9	496:513:0	99
9	498:513:0	99
10	488:491:0	99
10	488:495:0	99
10	491:488:0	99
10	492:488:0	99
11	488:489:0	99
11	488:491:0	99
11	488:495:0	99
11	491:488:0	99
11	492:488:0	99
12	512:508:0	99
12	513:509:0	99
12	512:510:0	99
13	505:487:0	99
13	506:486:0	99
13	504:486:0	99
13	503:487:0	99
13	502:486:0	99
14	496:511:0	99
14	494:513:0	99
14	495:512:0	99
15	488:495:0	99
15	488:498:0	99
16	488:491:0	99
16	488:495:0	99
17	512:506:0	99
17	511:504:0	99
18	512:506:0	99
18	511:504:0	99
18	512:510:0	99
22	491:512:0	99
22	492:513:0	99
22	490:513:0	99
22	493:512:0	99
23	488:495:0	99
23	488:498:0	99
25	511:480:0	99
25	511:478:0	99
25	509:482:0	99
25	509:479:0	99
26	488:520:0	99
26	489:521:0	99
26	490:519:0	99
26	490:521:0	99
27	488:498:0	99
30	526:509:0	99
30	526:511:0	99
32	511:474:0	99
32	510:472:0	99
33	490:556:0	99
33	490:558:0	99
33	489:556:0	99
36	570:488:0	99
37	509:449:0	99
37	509:447:0	99
5	501:488:0	99
5	499:488:0	99
5	500:488:0	99
7	503:487:0	99
8	506:488:0	99
9	498:511:0	99
13	504:488:0	99
14	497:512:0	99
15	488:491:0	99
16	488:489:0	99
16	491:488:0	99
20	509:482:0	99
20	509:479:0	99
22	489:513:0	99
23	488:489:0	99
23	488:491:0	99
25	509:477:0	99
25	509:475:0	99
27	488:495:0	99
30	524:509:0	99
32	509:473:0	99
33	488:555:0	99
36	580:488:0	99
5	497:488:0	99
10	493:488:0	99
18	512:508:0	99
18	511:508:0	99
19	502:486:0	99
22	490:511:0	99
24	520:509:0	99
26	490:523:0	99
32	511:471:0	99
32	509:471:0	99
33	489:550:0	99
36	573:488:0	99
37	509:443:0	99
7	503:488:0	99
7	498:488:0	99
12	514:509:0	99
16	488:498:0	99
22	490:513:0	99
25	511:476:0	99
25	510:479:0	99
32	510:474:0	99
8	508:488:0	99
10	494:488:0	99
20	509:477:0	99
24	517:510:0	99
24	522:509:0	99
27	488:491:0	99
32	511:469:0	99
33	490:554:0	99
37	511:447:0	99
37	509:445:0	99
5	498:488:0	99
7	504:488:0	99
14	492:511:0	99
14	494:511:0	99
20	511:476:0	99
22	494:513:0	99
26	488:524:0	99
37	509:453:0	99
10	488:498:0	99
10	495:488:0	99
14	493:512:0	99
26	490:517:0	99
32	509:469:0	99
33	490:552:0	99
36	577:489:0	99
37	511:445:0	99
20	510:479:0	99
24	517:511:0	99
31	509:469:0	99
7	501:488:0	100
7	502:488:0	100
7	500:488:0	100
7	501:487:0	100
7	501:486:0	100
7	499:487:0	100
8	508:486:0	100
8	509:487:0	100
8	507:487:0	100
8	507:486:0	100
9	498:511:0	100
9	499:512:0	100
9	497:512:0	100
9	496:513:0	100
9	498:513:0	100
9	500:513:0	100
10	488:490:0	100
10	488:494:0	100
10	488:496:0	100
10	491:488:0	100
10	492:488:0	100
10	493:487:0	100
11	488:487:0	100
11	488:490:0	100
11	488:494:0	100
11	491:488:0	100
11	492:488:0	100
11	491:486:0	100
12	512:508:0	100
12	512:507:0	100
12	513:509:0	100
12	516:509:0	100
13	505:488:0	100
13	505:487:0	100
13	505:486:0	100
13	503:487:0	100
13	503:486:0	100
14	494:513:0	100
14	495:512:0	100
14	497:512:0	100
14	496:513:0	100
15	488:490:0	100
15	488:494:0	100
15	488:496:0	100
16	488:490:0	100
16	488:494:0	100
16	488:496:0	100
17	511:505:0	100
18	512:507:0	100
18	516:509:0	100
22	492:513:0	100
22	493:512:0	100
23	488:490:0	100
24	516:509:0	100
25	510:479:0	100
25	509:482:0	100
25	509:479:0	100
25	509:477:0	100
26	488:522:0	100
26	490:518:0	100
26	490:521:0	100
30	524:509:0	100
30	526:509:0	100
30	525:510:0	100
33	488:553:0	100
36	581:488:0	100
36	578:488:0	100
36	578:489:0	100
36	574:488:0	100
37	509:461:0	100
37	510:454:0	100
5	501:488:0	100
5	502:488:0	100
5	499:488:0	100
5	498:488:0	100
5	499:487:0	100
7	503:486:0	100
10	491:487:0	100
11	488:496:0	100
14	493:511:0	100
16	488:487:0	100
16	492:488:0	100
20	509:479:0	100
20	509:477:0	100
22	490:511:0	100
22	490:513:0	100
23	488:494:0	100
23	488:496:0	100
24	520:509:0	100
24	520:510:0	100
24	522:509:0	100
25	510:481:0	100
26	488:520:0	100
26	489:521:0	100
27	488:490:0	100
29	516:509:0	100
30	520:510:0	100
32	509:473:0	100
32	509:471:0	100
32	509:469:0	100
33	489:550:0	100
33	490:553:0	100
36	574:489:0	100
37	509:459:0	100
37	509:457:0	100
5	497:488:0	100
12	511:509:0	100
14	493:512:0	100
20	510:481:0	100
20	509:482:0	100
21	500:513:0	100
27	488:494:0	100
27	488:496:0	100
29	520:510:0	100
32	510:474:0	100
32	510:472:0	100
33	489:552:0	100
35	451:511:0	100
36	563:488:0	100
5	501:487:0	100
12	513:509:0	100
22	490:512:0	100
26	488:518:0	100
37	511:457:0	100
8	505:486:0	100
16	491:488:0	100
20	510:479:0	100
21	496:513:0	100
24	522:510:0	100
33	488:551:0	100
33	490:551:0	100
36	571:488:0	100
7	505:488:0	100
8	509:487:0	100
8	509:485:0	100
11	493:487:0	100
14	498:513:0	100
24	518:509:0	100
24	518:510:0	100
25	510:477:0	100
29	522:509:0	100
30	523:511:0	100
31	509:473:0	100
37	510:460:0	100
37	510:458:0	100
13	506:488:0	100
18	513:509:0	100
21	498:513:0	100
24	524:509:0	100
26	489:519:0	100
26	489:523:0	100
29	520:509:0	100
29	524:509:0	100
30	520:509:0	100
32	509:475:0	100
5	505:488:0	100
5	503:488:0	100
16	493:487:0	100
24	519:511:0	100
30	522:509:0	100
31	509:471:0	100
37	511:452:0	100
