% time	cellId	IMSI	RNTI	mcs	size	resPscch	rbLen	rbStart	iTrp	hopping	groupDstId	correct
4205	0	3	6	16	193	93	5	14	0	0	255	1
4205	0	3	2	16	193	149	5	18	0	0	255	1
4205	0	3	11	16	193	32	5	6	0	0	255	1
4205	0	3	7	16	193	149	5	3	0	0	255	0
4205	0	8	6	16	193	93	5	14	0	0	255	1
4205	0	8	5	16	193	85	5	38	0	0	255	1
4205	0	8	4	16	193	165	5	12	0	0	255	1
4205	0	8	7	16	193	149	5	3	0	0	255	1
4205	0	8	11	16	193	32	5	6	0	0	255	1
4205	0	8	2	16	193	149	5	18	0	0	255	0
4205	0	9	6	16	193	93	5	14	0	0	255	1
4205	0	9	5	16	193	85	5	38	0	0	255	1
4205	0	9	4	16	193	165	5	12	0	0	255	1
4205	0	9	7	16	193	149	5	3	0	0	255	1
4205	0	9	11	16	193	32	5	6	0	0	255	1
4205	0	9	2	16	193	149	5	18	0	0	255	0
4205	0	10	6	16	193	93	5	14	0	0	255	1
4205	0	10	5	16	193	85	5	38	0	0	255	1
4205	0	10	4	16	193	165	5	12	0	0	255	1
4205	0	10	7	16	193	149	5	3	0	0	255	1
4205	0	10	11	16	193	32	5	6	0	0	255	1
4205	0	10	2	16	193	149	5	18	0	0	255	0
4207	0	2	1	16	193	139	5	10	0	0	255	1
4207	0	2	10	16	193	15	5	5	0	0	255	1
4207	0	3	1	16	193	139	5	10	0	0	255	1
4207	0	3	10	16	193	15	5	5	0	0	255	1
4207	0	4	1	16	193	139	5	10	0	0	255	1
4207	0	4	10	16	193	15	5	5	0	0	255	1
4207	0	5	1	16	193	139	5	10	0	0	255	1
4207	0	5	10	16	193	15	5	5	0	0	255	1
4207	0	6	10	16	193	15	5	5	0	0	255	1
4207	0	6	1	16	193	139	5	10	0	0	255	1
4207	0	7	10	16	193	15	5	5	0	0	255	1
4207	0	7	1	16	193	139	5	10	0	0	255	1
4207	0	8	10	16	193	15	5	5	0	0	255	1
4207	0	8	1	16	193	139	5	10	0	0	255	1
4207	0	9	10	16	193	15	5	5	0	0	255	1
4207	0	9	1	16	193	139	5	10	0	0	255	1
4207	0	11	10	16	193	15	5	5	0	0	255	1
4207	0	11	1	16	193	139	5	10	0	0	255	1
4280	0	2	1	16	193	126	5	31	0	0	255	1
4280	0	2	7	16	193	48	5	20	0	0	255	1
4280	0	2	10	16	193	42	5	4	0	0	255	1
4280	0	2	11	16	193	112	5	1	0	0	255	1
4280	0	3	1	16	193	126	5	31	0	0	255	1
4280	0	3	7	16	193	48	5	20	0	0	255	1
4280	0	3	10	16	193	42	5	4	0	0	255	1
4280	0	3	11	16	193	112	5	1	0	0	255	1
4280	0	4	1	16	193	126	5	31	0	0	255	1
4280	0	4	7	16	193	48	5	20	0	0	255	1
4280	0	4	10	16	193	42	5	4	0	0	255	1
4280	0	4	11	16	193	112	5	1	0	0	255	1
4280	0	5	7	16	193	48	5	20	0	0	255	1
4280	0	5	1	16	193	126	5	31	0	0	255	1
4280	0	5	10	16	193	42	5	4	0	0	255	1
4280	0	5	11	16	193	112	5	1	0	0	255	1
4280	0	6	7	16	193	48	5	20	0	0	255	1
4280	0	6	10	16	193	42	5	4	0	0	255	1
4280	0	6	1	16	193	126	5	31	0	0	255	1
4280	0	6	11	16	193	112	5	1	0	0	255	1
4280	0	8	7	16	193	48	5	20	0	0	255	1
4280	0	8	10	16	193	42	5	4	0	0	255	1
4280	0	8	1	16	193	126	5	31	0	0	255	1
4280	0	8	11	16	193	112	5	1	0	0	255	1
4280	0	9	10	16	193	42	5	4	0	0	255	1
4280	0	9	7	16	193	48	5	20	0	0	255	1
4280	0	9	1	16	193	126	5	31	0	0	255	1
4280	0	9	11	16	193	112	5	1	0	0	255	1
4281	0	1	4	16	193	92	5	35	0	0	255	1
4281	0	1	11	16	193	112	5	1	0	0	255	1
4281	0	2	4	16	193	92	5	35	0	0	255	1
4281	0	2	11	16	193	112	5	1	0	0	255	1
4281	0	3	4	16	193	92	5	35	0	0	255	1
4281	0	3	11	16	193	112	5	1	0	0	255	1
4281	0	5	4	16	193	92	5	35	0	0	255	1
4281	0	5	11	16	193	112	5	1	0	0	255	1
4281	0	6	4	16	193	92	5	35	0	0	255	1
4281	0	6	11	16	193	112	5	1	0	0	255	1
4281	0	7	4	16	193	92	5	35	0	0	255	1
4281	0	7	11	16	193	112	5	1	0	0	255	1
4281	0	8	4	16	193	92	5	35	0	0	255	1
4281	0	8	11	16	193	112	5	1	0	0	255	1
4281	0	9	4	16	193	92	5	35	0	0	255	1
4281	0	9	11	16	193	112	5	1	0	0	255	1
4281	0	10	4	16	193	92	5	35	0	0	255	1
4281	0	10	11	16	193	112	5	1	0	0	255	1
4282	0	1	10	16	193	42	5	4	0	0	255	1
4282	0	2	10	16	193	42	5	4	0	0	255	1
4282	0	3	10	16	193	42	5	4	0	0	255	1
4282	0	4	10	16	193	42	5	4	0	0	255	1
4282	0	5	10	16	193	42	5	4	0	0	255	1
4282	0	6	10	16	193	42	5	4	0	0	255	1
4282	0	7	10	16	193	42	5	4	0	0	255	1
4282	0	8	10	16	193	42	5	4	0	0	255	1
4282	0	9	10	16	193	42	5	4	0	0	255	1
4282	0	11	10	16	193	42	5	4	0	0	255	1
4283	0	1	6	16	193	108	5	22	0	0	255	1
4283	0	1	8	16	193	123	5	23	0	0	255	1
4283	0	2	6	16	193	108	5	22	0	0	255	1
4283	0	2	8	16	193	123	5	23	0	0	255	1
4283	0	3	6	16	193	108	5	22	0	0	255	1
4283	0	3	8	16	193	123	5	23	0	0	255	1
4283	0	4	6	16	193	108	5	22	0	0	255	1
4283	0	4	8	16	193	123	5	23	0	0	255	1
4283	0	5	6	16	193	108	5	22	0	0	255	1
4283	0	5	8	16	193	123	5	23	0	0	255	1
4283	0	7	8	16	193	123	5	23	0	0	255	1
4283	0	7	6	16	193	108	5	22	0	0	255	1
4283	0	9	8	16	193	123	5	23	0	0	255	1
4283	0	9	6	16	193	108	5	22	0	0	255	1
4283	0	10	8	16	193	123	5	23	0	0	255	1
4283	0	10	6	16	193	108	5	22	0	0	255	1
4283	0	11	6	16	193	108	5	22	0	0	255	1
4283	0	11	8	16	193	123	5	23	0	0	255	1
4284	0	1	4	16	193	92	5	35	0	0	255	1
4284	0	1	6	16	193	108	5	22	0	0	255	1
4284	0	2	4	16	193	92	5	35	0	0	255	1
4284	0	2	6	16	193	108	5	22	0	0	255	1
4284	0	3	4	16	193	92	5	35	0	0	255	1
4284	0	3	6	16	193	108	5	22	0	0	255	1
4284	0	5	6	16	193	108	5	22	0	0	255	1
4284	0	5	4	16	193	92	5	35	0	0	255	1
4284	0	7	6	16	193	108	5	22	0	0	255	1
4284	0	7	4	16	193	92	5	35	0	0	255	1
4284	0	8	6	16	193	108	5	22	0	0	255	1
4284	0	8	4	16	193	92	5	35	0	0	255	1
4284	0	9	6	16	193	108	5	22	0	0	255	1
4284	0	9	4	16	193	92	5	35	0	0	255	1
4284	0	10	6	16	193	108	5	22	0	0	255	1
4284	0	10	4	16	193	92	5	35	0	0	255	1
4284	0	11	6	16	193	108	5	22	0	0	255	1
4284	0	11	4	16	193	92	5	35	0	0	255	1
4285	0	1	8	16	193	123	5	23	0	0	255	1
4285	0	1	2	16	193	117	5	26	0	0	255	1
4285	0	1	3	16	193	117	5	43	0	0	255	0
4285	0	4	8	16	193	123	5	23	0	0	255	1
4285	0	4	3	16	193	117	5	43	0	0	255	1
4285	0	4	2	16	193	117	5	26	0	0	255	0
4285	0	5	8	16	193	123	5	23	0	0	255	1
4285	0	5	3	16	193	117	5	43	0	0	255	1
4285	0	5	2	16	193	117	5	26	0	0	255	0
4285	0	6	8	16	193	123	5	23	0	0	255	1
4285	0	6	3	16	193	117	5	43	0	0	255	1
4285	0	6	2	16	193	117	5	26	0	0	255	0
4285	0	7	8	16	193	123	5	23	0	0	255	1
4285	0	7	3	16	193	117	5	43	0	0	255	1
4285	0	7	2	16	193	117	5	26	0	0	255	0
4285	0	9	8	16	193	123	5	23	0	0	255	1
4285	0	9	3	16	193	117	5	43	0	0	255	1
4285	0	9	2	16	193	117	5	26	0	0	255	0
4285	0	10	8	16	193	123	5	23	0	0	255	1
4285	0	10	3	16	193	117	5	43	0	0	255	1
4285	0	10	2	16	193	117	5	26	0	0	255	0
4285	0	11	8	16	193	123	5	23	0	0	255	1
4285	0	11	3	16	193	117	5	43	0	0	255	1
4285	0	11	2	16	193	117	5	26	0	0	255	0
4286	0	4	5	16	193	111	5	18	0	0	255	1
4286	0	4	1	16	193	126	5	31	0	0	255	1
4286	0	4	9	16	193	118	5	12	0	0	255	1
4286	0	4	3	16	193	117	5	43	0	0	255	1
4286	0	4	2	16	193	117	5	26	0	0	255	0
4286	0	6	5	16	193	111	5	18	0	0	255	1
4286	0	6	9	16	193	118	5	12	0	0	255	1
4286	0	6	1	16	193	126	5	31	0	0	255	1
4286	0	6	3	16	193	117	5	43	0	0	255	1
4286	0	6	2	16	193	117	5	26	0	0	255	0
4286	0	7	5	16	193	111	5	18	0	0	255	1
4286	0	7	9	16	193	118	5	12	0	0	255	1
4286	0	7	1	16	193	126	5	31	0	0	255	1
4286	0	7	3	16	193	117	5	43	0	0	255	1
4286	0	7	2	16	193	117	5	26	0	0	255	0
4286	0	8	9	16	193	118	5	12	0	0	255	1
4286	0	8	5	16	193	111	5	18	0	0	255	1
4286	0	8	1	16	193	126	5	31	0	0	255	1
4286	0	8	3	16	193	117	5	43	0	0	255	1
4286	0	8	2	16	193	117	5	26	0	0	255	0
4286	0	10	9	16	193	118	5	12	0	0	255	1
4286	0	10	5	16	193	111	5	18	0	0	255	1
4286	0	10	1	16	193	126	5	31	0	0	255	1
4286	0	10	3	16	193	117	5	43	0	0	255	1
4286	0	10	2	16	193	117	5	26	0	0	255	0
4286	0	11	5	16	193	111	5	18	0	0	255	1
4286	0	11	9	16	193	118	5	12	0	0	255	1
4286	0	11	1	16	193	126	5	31	0	0	255	1
4286	0	11	3	16	193	117	5	43	0	0	255	1
4286	0	11	2	16	193	117	5	26	0	0	255	0
4287	0	1	5	16	193	111	5	18	0	0	255	1
4287	0	1	7	16	193	48	5	20	0	0	255	1
4287	0	1	9	16	193	118	5	12	0	0	255	1
4287	0	2	5	16	193	111	5	18	0	0	255	1
4287	0	2	7	16	193	48	5	20	0	0	255	1
4287	0	2	9	16	193	118	5	12	0	0	255	1
4287	0	3	5	16	193	111	5	18	0	0	255	1
4287	0	3	7	16	193	48	5	20	0	0	255	1
4287	0	3	9	16	193	118	5	12	0	0	255	1
4287	0	4	5	16	193	111	5	18	0	0	255	1
4287	0	4	7	16	193	48	5	20	0	0	255	1
4287	0	4	9	16	193	118	5	12	0	0	255	1
4287	0	6	7	16	193	48	5	20	0	0	255	1
4287	0	6	5	16	193	111	5	18	0	0	255	1
4287	0	6	9	16	193	118	5	12	0	0	255	1
4287	0	8	7	16	193	48	5	20	0	0	255	1
4287	0	8	9	16	193	118	5	12	0	0	255	1
4287	0	8	5	16	193	111	5	18	0	0	255	1
4287	0	10	9	16	193	118	5	12	0	0	255	1
4287	0	10	7	16	193	48	5	20	0	0	255	1
4287	0	10	5	16	193	111	5	18	0	0	255	1
4287	0	11	5	16	193	111	5	18	0	0	255	1
4287	0	11	7	16	193	48	5	20	0	0	255	1
4287	0	11	9	16	193	118	5	12	0	0	255	1
4320	0	1	2	16	193	160	5	31	0	0	255	1
4320	0	1	4	16	193	35	5	7	0	0	255	1
4320	0	1	5	16	193	144	5	9	0	0	255	1
4320	0	1	7	16	193	48	5	14	0	0	255	1
4320	0	3	2	16	193	160	5	31	0	0	255	1
4320	0	3	4	16	193	35	5	7	0	0	255	1
4320	0	3	5	16	193	144	5	9	0	0	255	1
4320	0	3	7	16	193	48	5	14	0	0	255	1
4320	0	6	7	16	193	48	5	14	0	0	255	1
4320	0	6	5	16	193	144	5	9	0	0	255	1
4320	0	6	4	16	193	35	5	7	0	0	255	1
4320	0	6	2	16	193	160	5	31	0	0	255	1
4320	0	8	7	16	193	48	5	14	0	0	255	1
4320	0	8	5	16	193	144	5	9	0	0	255	1
4320	0	8	4	16	193	35	5	7	0	0	255	1
4320	0	8	2	16	193	160	5	31	0	0	255	1
4320	0	9	7	16	193	48	5	14	0	0	255	1
4320	0	9	5	16	193	144	5	9	0	0	255	1
4320	0	9	4	16	193	35	5	7	0	0	255	1
4320	0	9	2	16	193	160	5	31	0	0	255	1
4320	0	10	7	16	193	48	5	14	0	0	255	1
4320	0	10	5	16	193	144	5	9	0	0	255	1
4320	0	10	4	16	193	35	5	7	0	0	255	1
4320	0	10	2	16	193	160	5	31	0	0	255	1
4320	0	11	7	16	193	48	5	14	0	0	255	1
4320	0	11	5	16	193	144	5	9	0	0	255	1
4320	0	11	4	16	193	35	5	7	0	0	255	1
4320	0	11	2	16	193	160	5	31	0	0	255	1
4321	0	1	9	16	193	134	5	30	0	0	255	1
4321	0	2	9	16	193	134	5	30	0	0	255	1
4321	0	3	9	16	193	134	5	30	0	0	255	1
4321	0	4	9	16	193	134	5	30	0	0	255	1
4321	0	5	9	16	193	134	5	30	0	0	255	1
4321	0	6	9	16	193	134	5	30	0	0	255	1
4321	0	7	9	16	193	134	5	30	0	0	255	1
4321	0	8	9	16	193	134	5	30	0	0	255	1
4321	0	10	9	16	193	134	5	30	0	0	255	1
4321	0	11	9	16	193	134	5	30	0	0	255	1
4322	0	1	3	16	193	122	5	23	0	0	255	1
4322	0	2	3	16	193	122	5	23	0	0	255	1
4322	0	4	3	16	193	122	5	23	0	0	255	1
4322	0	5	3	16	193	122	5	23	0	0	255	1
4322	0	6	3	16	193	122	5	23	0	0	255	1
4322	0	7	3	16	193	122	5	23	0	0	255	1
4322	0	8	3	16	193	122	5	23	0	0	255	1
4322	0	9	3	16	193	122	5	23	0	0	255	1
4322	0	10	3	16	193	122	5	23	0	0	255	1
4322	0	11	3	16	193	122	5	23	0	0	255	1
4323	0	1	4	16	193	35	5	7	0	0	255	1
4323	0	1	6	16	193	94	5	24	0	0	255	1
4323	0	2	4	16	193	35	5	7	0	0	255	1
4323	0	2	6	16	193	94	5	24	0	0	255	1
4323	0	3	4	16	193	35	5	7	0	0	255	1
4323	0	3	6	16	193	94	5	24	0	0	255	1
4323	0	5	4	16	193	35	5	7	0	0	255	1
4323	0	5	6	16	193	94	5	24	0	0	255	1
4323	0	7	6	16	193	94	5	24	0	0	255	1
4323	0	7	4	16	193	35	5	7	0	0	255	1
4323	0	8	6	16	193	94	5	24	0	0	255	1
4323	0	8	4	16	193	35	5	7	0	0	255	1
4323	0	9	6	16	193	94	5	24	0	0	255	1
4323	0	9	4	16	193	35	5	7	0	0	255	1
4323	0	10	6	16	193	94	5	24	0	0	255	1
4323	0	10	4	16	193	35	5	7	0	0	255	1
4323	0	11	6	16	193	94	5	24	0	0	255	1
4323	0	11	4	16	193	35	5	7	0	0	255	1
4324	0	2	3	16	193	122	5	23	0	0	255	1
4324	0	2	1	16	193	102	5	14	0	0	255	1
4324	0	2	8	16	193	46	5	15	0	0	255	1
4324	0	2	11	16	193	12	5	16	0	0	255	1
4324	0	4	3	16	193	122	5	23	0	0	255	1
4324	0	4	1	16	193	102	5	14	0	0	255	1
4324	0	4	8	16	193	46	5	15	0	0	255	1
4324	0	4	11	16	193	12	5	16	0	0	255	1
4324	0	5	3	16	193	122	5	23	0	0	255	1
4324	0	5	8	16	193	46	5	15	0	0	255	1
4324	0	5	1	16	193	102	5	14	0	0	255	1
4324	0	5	11	16	193	12	5	16	0	0	255	1
4324	0	6	8	16	193	46	5	15	0	0	255	1
4324	0	6	3	16	193	122	5	23	0	0	255	1
4324	0	6	1	16	193	102	5	14	0	0	255	1
4324	0	6	11	16	193	12	5	16	0	0	255	1
4324	0	7	8	16	193	46	5	15	0	0	255	1
4324	0	7	3	16	193	122	5	23	0	0	255	1
4324	0	7	1	16	193	102	5	14	0	0	255	1
4324	0	7	11	16	193	12	5	16	0	0	255	1
4324	0	9	8	16	193	46	5	15	0	0	255	1
4324	0	9	3	16	193	122	5	23	0	0	255	1
4324	0	9	1	16	193	102	5	14	0	0	255	1
4324	0	9	11	16	193	12	5	16	0	0	255	1
4324	0	10	8	16	193	46	5	15	0	0	255	1
4324	0	10	3	16	193	122	5	23	0	0	255	1
4324	0	10	1	16	193	102	5	14	0	0	255	1
4324	0	10	11	16	193	12	5	16	0	0	255	1
4325	0	1	5	16	193	144	5	9	0	0	255	1
4325	0	1	10	16	193	166	5	41	0	0	255	1
4325	0	2	5	16	193	144	5	9	0	0	255	1
4325	0	2	10	16	193	166	5	41	0	0	255	1
4325	0	3	5	16	193	144	5	9	0	0	255	1
4325	0	3	10	16	193	166	5	41	0	0	255	1
4325	0	4	5	16	193	144	5	9	0	0	255	1
4325	0	4	10	16	193	166	5	41	0	0	255	1
4325	0	6	5	16	193	144	5	9	0	0	255	1
4325	0	6	10	16	193	166	5	41	0	0	255	1
4325	0	7	5	16	193	144	5	9	0	0	255	1
4325	0	7	10	16	193	166	5	41	0	0	255	1
4325	0	8	10	16	193	166	5	41	0	0	255	1
4325	0	8	5	16	193	144	5	9	0	0	255	1
4325	0	9	10	16	193	166	5	41	0	0	255	1
4325	0	9	5	16	193	144	5	9	0	0	255	1
4325	0	11	5	16	193	144	5	9	0	0	255	1
4325	0	11	10	16	193	166	5	41	0	0	255	1
4326	0	2	1	16	193	102	5	14	0	0	255	1
4326	0	2	6	16	193	94	5	24	0	0	255	1
4326	0	2	8	16	193	46	5	15	0	0	255	1
4326	0	2	9	16	193	134	5	30	0	0	255	1
4326	0	2	10	16	193	166	5	41	0	0	255	1
4326	0	2	11	16	193	12	5	16	0	0	255	1
4326	0	3	1	16	193	102	5	14	0	0	255	1
4326	0	3	6	16	193	94	5	24	0	0	255	1
4326	0	3	8	16	193	46	5	15	0	0	255	1
4326	0	3	9	16	193	134	5	30	0	0	255	1
4326	0	3	10	16	193	166	5	41	0	0	255	1
4326	0	3	11	16	193	12	5	16	0	0	255	1
4326	0	4	6	16	193	94	5	24	0	0	255	1
4326	0	4	1	16	193	102	5	14	0	0	255	1
4326	0	4	8	16	193	46	5	15	0	0	255	1
4326	0	4	9	16	193	134	5	30	0	0	255	1
4326	0	4	10	16	193	166	5	41	0	0	255	1
4326	0	4	11	16	193	12	5	16	0	0	255	1
4326	0	5	6	16	193	94	5	24	0	0	255	1
4326	0	5	8	16	193	46	5	15	0	0	255	1
4326	0	5	9	16	193	134	5	30	0	0	255	1
4326	0	5	1	16	193	102	5	14	0	0	255	1
4326	0	5	10	16	193	166	5	41	0	0	255	1
4326	0	5	11	16	193	12	5	16	0	0	255	1
4326	0	7	8	16	193	46	5	15	0	0	255	1
4326	0	7	6	16	193	94	5	24	0	0	255	1
4326	0	7	9	16	193	134	5	30	0	0	255	1
4326	0	7	10	16	193	166	5	41	0	0	255	1
4326	0	7	1	16	193	102	5	14	0	0	255	1
4326	0	7	11	16	193	12	5	16	0	0	255	1
4327	0	1	2	16	193	160	5	31	0	0	255	1
4327	0	1	7	16	193	48	5	14	0	0	255	1
4327	0	3	2	16	193	160	5	31	0	0	255	1
4327	0	3	7	16	193	48	5	14	0	0	255	1
4327	0	4	2	16	193	160	5	31	0	0	255	1
4327	0	4	7	16	193	48	5	14	0	0	255	1
4327	0	5	7	16	193	48	5	14	0	0	255	1
4327	0	5	2	16	193	160	5	31	0	0	255	1
4327	0	6	7	16	193	48	5	14	0	0	255	1
4327	0	6	2	16	193	160	5	31	0	0	255	1
4327	0	8	7	16	193	48	5	14	0	0	255	1
4327	0	8	2	16	193	160	5	31	0	0	255	1
4327	0	9	7	16	193	48	5	14	0	0	255	1
4327	0	9	2	16	193	160	5	31	0	0	255	1
4327	0	10	7	16	193	48	5	14	0	0	255	1
4327	0	10	2	16	193	160	5	31	0	0	255	1
4327	0	11	7	16	193	48	5	14	0	0	255	1
4327	0	11	2	16	193	160	5	31	0	0	255	1
4400	0	2	1	16	193	175	5	10	0	0	255	1
4400	0	2	4	16	193	105	5	26	0	0	255	1
4400	0	2	5	16	193	152	5	11	0	0	255	1
4400	0	2	6	16	193	136	5	2	0	0	255	1
4400	0	3	4	16	193	105	5	26	0	0	255	1
4400	0	3	1	16	193	175	5	10	0	0	255	1
4400	0	3	5	16	193	152	5	11	0	0	255	1
4400	0	3	6	16	193	136	5	2	0	0	255	1
4400	0	7	6	16	193	136	5	2	0	0	255	1
4400	0	7	5	16	193	152	5	11	0	0	255	1
4400	0	7	4	16	193	105	5	26	0	0	255	1
4400	0	7	1	16	193	175	5	10	0	0	255	1
4400	0	8	6	16	193	136	5	2	0	0	255	1
4400	0	8	5	16	193	152	5	11	0	0	255	1
4400	0	8	4	16	193	105	5	26	0	0	255	1
4400	0	8	1	16	193	175	5	10	0	0	255	1
4400	0	9	6	16	193	136	5	2	0	0	255	1
4400	0	9	5	16	193	152	5	11	0	0	255	1
4400	0	9	4	16	193	105	5	26	0	0	255	1
4400	0	9	1	16	193	175	5	10	0	0	255	1
4400	0	10	6	16	193	136	5	2	0	0	255	1
4400	0	10	5	16	193	152	5	11	0	0	255	1
4400	0	10	4	16	193	105	5	26	0	0	255	1
4400	0	10	1	16	193	175	5	10	0	0	255	1
4400	0	11	6	16	193	136	5	2	0	0	255	1
4400	0	11	5	16	193	152	5	11	0	0	255	1
4400	0	11	4	16	193	105	5	26	0	0	255	1
4400	0	11	1	16	193	175	5	10	0	0	255	1
4401	0	1	4	16	193	105	5	26	0	0	255	1
4401	0	1	9	16	193	145	5	23	0	0	255	1
4401	0	2	4	16	193	105	5	26	0	0	255	1
4401	0	2	9	16	193	145	5	23	0	0	255	1
4401	0	3	4	16	193	105	5	26	0	0	255	1
4401	0	3	9	16	193	145	5	23	0	0	255	1
4401	0	5	4	16	193	105	5	26	0	0	255	1
4401	0	5	9	16	193	145	5	23	0	0	255	1
4401	0	6	4	16	193	105	5	26	0	0	255	1
4401	0	6	9	16	193	145	5	23	0	0	255	1
4401	0	7	9	16	193	145	5	23	0	0	255	1
4401	0	7	4	16	193	105	5	26	0	0	255	1
4401	0	8	9	16	193	145	5	23	0	0	255	1
4401	0	8	4	16	193	105	5	26	0	0	255	1
4401	0	10	9	16	193	145	5	23	0	0	255	1
4401	0	10	4	16	193	105	5	26	0	0	255	1
4401	0	11	4	16	193	105	5	26	0	0	255	1
4401	0	11	9	16	193	145	5	23	0	0	255	1
4402	0	1	10	16	193	18	5	22	0	0	255	1
4402	0	1	11	16	193	107	5	28	0	0	255	1
4402	0	2	10	16	193	18	5	22	0	0	255	1
4402	0	2	11	16	193	107	5	28	0	0	255	1
4402	0	3	10	16	193	18	5	22	0	0	255	1
4402	0	3	11	16	193	107	5	28	0	0	255	1
4402	0	4	10	16	193	18	5	22	0	0	255	1
4402	0	4	11	16	193	107	5	28	0	0	255	1
4402	0	5	10	16	193	18	5	22	0	0	255	1
4402	0	5	11	16	193	107	5	28	0	0	255	1
4402	0	6	10	16	193	18	5	22	0	0	255	1
4402	0	6	11	16	193	107	5	28	0	0	255	1
4402	0	7	10	16	193	18	5	22	0	0	255	1
4402	0	7	11	16	193	107	5	28	0	0	255	1
4402	0	8	10	16	193	18	5	22	0	0	255	1
4402	0	8	11	16	193	107	5	28	0	0	255	1
4402	0	9	10	16	193	18	5	22	0	0	255	1
4402	0	9	11	16	193	107	5	28	0	0	255	1
4403	0	1	2	16	193	87	5	27	0	0	255	1
4403	0	1	3	16	193	139	5	17	0	0	255	1
4403	0	1	11	16	193	107	5	28	0	0	255	1
4403	0	4	3	16	193	139	5	17	0	0	255	1
4403	0	4	2	16	193	87	5	27	0	0	255	1
4403	0	4	11	16	193	107	5	28	0	0	255	1
4403	0	5	3	16	193	139	5	17	0	0	255	1
4403	0	5	2	16	193	87	5	27	0	0	255	1
4403	0	5	11	16	193	107	5	28	0	0	255	1
4403	0	6	3	16	193	139	5	17	0	0	255	1
4403	0	6	2	16	193	87	5	27	0	0	255	1
4403	0	6	11	16	193	107	5	28	0	0	255	1
4403	0	7	3	16	193	139	5	17	0	0	255	1
4403	0	7	2	16	193	87	5	27	0	0	255	1
4403	0	7	11	16	193	107	5	28	0	0	255	1
4403	0	8	3	16	193	139	5	17	0	0	255	1
4403	0	8	2	16	193	87	5	27	0	0	255	1
4403	0	8	11	16	193	107	5	28	0	0	255	1
4403	0	9	3	16	193	139	5	17	0	0	255	1
4403	0	9	2	16	193	87	5	27	0	0	255	1
4403	0	9	11	16	193	107	5	28	0	0	255	1
4403	0	10	3	16	193	139	5	17	0	0	255	1
4403	0	10	2	16	193	87	5	27	0	0	255	1
4403	0	10	11	16	193	107	5	28	0	0	255	1
4404	0	1	6	16	193	136	5	2	0	0	255	1
4404	0	2	6	16	193	136	5	2	0	0	255	1
4404	0	3	6	16	193	136	5	2	0	0	255	1
4404	0	4	6	16	193	136	5	2	0	0	255	1
4404	0	5	6	16	193	136	5	2	0	0	255	1
4404	0	7	6	16	193	136	5	2	0	0	255	1
4404	0	8	6	16	193	136	5	2	0	0	255	1
4404	0	9	6	16	193	136	5	2	0	0	255	1
4404	0	10	6	16	193	136	5	2	0	0	255	1
4404	0	11	6	16	193	136	5	2	0	0	255	1
4405	0	1	8	16	193	47	5	15	0	0	255	1
4405	0	1	10	16	193	18	5	22	0	0	255	1
4405	0	2	8	16	193	47	5	15	0	0	255	1
4405	0	2	10	16	193	18	5	22	0	0	255	1
4405	0	3	8	16	193	47	5	15	0	0	255	1
4405	0	3	10	16	193	18	5	22	0	0	255	1
4405	0	4	8	16	193	47	5	15	0	0	255	1
4405	0	4	10	16	193	18	5	22	0	0	255	1
4405	0	5	8	16	193	47	5	15	0	0	255	1
4405	0	5	10	16	193	18	5	22	0	0	255	1
4405	0	6	8	16	193	47	5	15	0	0	255	1
4405	0	6	10	16	193	18	5	22	0	0	255	1
4405	0	7	8	16	193	47	5	15	0	0	255	1
4405	0	7	10	16	193	18	5	22	0	0	255	1
4405	0	9	8	16	193	47	5	15	0	0	255	1
4405	0	9	10	16	193	18	5	22	0	0	255	1
4405	0	11	8	16	193	47	5	15	0	0	255	1
4405	0	11	10	16	193	18	5	22	0	0	255	1
4406	0	1	5	16	193	152	5	11	0	0	255	1
4406	0	1	7	16	193	55	5	15	0	0	255	1
4406	0	1	9	16	193	145	5	23	0	0	255	1
4406	0	2	5	16	193	152	5	11	0	0	255	1
4406	0	2	7	16	193	55	5	15	0	0	255	1
4406	0	2	9	16	193	145	5	23	0	0	255	1
4406	0	3	5	16	193	152	5	11	0	0	255	1
4406	0	3	7	16	193	55	5	15	0	0	255	1
4406	0	3	9	16	193	145	5	23	0	0	255	1
4406	0	4	5	16	193	152	5	11	0	0	255	1
4406	0	4	7	16	193	55	5	15	0	0	255	1
4406	0	4	9	16	193	145	5	23	0	0	255	1
4406	0	6	7	16	193	55	5	15	0	0	255	1
4406	0	6	5	16	193	152	5	11	0	0	255	1
4406	0	6	9	16	193	145	5	23	0	0	255	1
4406	0	8	9	16	193	145	5	23	0	0	255	1
4406	0	8	7	16	193	55	5	15	0	0	255	1
4406	0	8	5	16	193	152	5	11	0	0	255	1
4406	0	10	9	16	193	145	5	23	0	0	255	1
4406	0	10	7	16	193	55	5	15	0	0	255	1
4406	0	10	5	16	193	152	5	11	0	0	255	1
4406	0	11	5	16	193	152	5	11	0	0	255	1
4406	0	11	7	16	193	55	5	15	0	0	255	1
4406	0	11	9	16	193	145	5	23	0	0	255	1
4407	0	4	3	16	193	139	5	17	0	0	255	1
4407	0	4	2	16	193	87	5	27	0	0	255	1
4407	0	4	1	16	193	175	5	10	0	0	255	1
4407	0	4	7	16	193	55	5	15	0	0	255	1
4407	0	4	8	16	193	47	5	15	0	0	255	1
4407	0	5	3	16	193	139	5	17	0	0	255	1
