+28000000000.0ns POS: x=69.96, y=492, z=0; VEL:18.87, y=0, z=0
+28000000000.0ns POS: x=418.96, y=508, z=0; VEL:-20.81, y=0, z=0
+28000000000.0ns POS: x=553.07, y=508, z=0; VEL:-22.03, y=0, z=0
+28000000000.0ns POS: x=627.69, y=508, z=0; VEL:-27.98, y=0, z=0
+28000000000.0ns POS: x=763.1, y=508, z=0; VEL:-24.12, y=0, z=0
+28000000000.0ns POS: x=891.65, y=508, z=0; VEL:-22.3, y=0, z=0
+28000000000.0ns POS: x=975.69, y=508, z=0; VEL:-12.64, y=0, z=0
+28000000000.0ns POS: x=508, y=481.87, z=0; VEL:0, y=3.42, z=0
+28000000000.0ns POS: x=508, y=387.45, z=0; VEL:0, y=20.12, z=0
+28000000000.0ns POS: x=508, y=277.76, z=0; VEL:0, y=21.96, z=0
+28000000000.0ns POS: x=508, y=147.97, z=0; VEL:0, y=20.98, z=0
+28000000000.0ns POS: x=508, y=31.05, z=0; VEL:0, y=15.25, z=0
+28000000000.0ns POS: x=492, y=668.35, z=0; VEL:0, y=-12.46, z=0
+28000000000.0ns POS: x=492, y=754.01, z=0; VEL:0, y=-13.01, z=0
+28000000000.0ns POS: x=492, y=855.22, z=0; VEL:0, y=-10.95, z=0
+28000000000.0ns POS: x=492, y=937.26, z=0; VEL:0, y=-11.82, z=0
+28000000000.0ns POS: x=451.87, y=488.8, z=0; VEL:0.18, y=0, z=0
+28000000000.0ns POS: x=452.72, y=488.8, z=0; VEL:0.18, y=0, z=0
+28000000000.0ns POS: x=453.44, y=488.8, z=0; VEL:0.17, y=0, z=0
+28000000000.0ns POS: x=454.26, y=488.8, z=0; VEL:0.17, y=0, z=0
+28000000000.0ns POS: x=454.85, y=488.8, z=0; VEL:0.19, y=0, z=0
+28000000000.0ns POS: x=518.98, y=511.2, z=0; VEL:-0.09, y=0, z=0
+28000000000.0ns POS: x=518.61, y=511.2, z=0; VEL:-0.1, y=0, z=0
+28000000000.0ns POS: x=518.29, y=511.2, z=0; VEL:-0.09, y=0, z=0
+28000000000.0ns POS: x=517.99, y=511.2, z=0; VEL:-0.09, y=0, z=0
+28000000000.0ns POS: x=517.54, y=511.2, z=0; VEL:-0.09, y=0, z=0
+28000000000.0ns POS: x=511.2, y=462.45, z=0; VEL:0, y=0.24, z=0
+28000000000.0ns POS: x=511.2, y=463.35, z=0; VEL:0, y=0.24, z=0
+28000000000.0ns POS: x=511.2, y=464.31, z=0; VEL:0, y=0.25, z=0
+28000000000.0ns POS: x=511.2, y=465.11, z=0; VEL:0, y=0.2, z=0
+28000000000.0ns POS: x=511.2, y=466.19, z=0; VEL:0, y=0.22, z=0
+28000000000.0ns POS: x=488.8, y=522.51, z=0; VEL:0, y=-0.24, z=0
+28000000000.0ns POS: x=488.8, y=521.68, z=0; VEL:0, y=-0.22, z=0
+28000000000.0ns POS: x=488.8, y=520.8, z=0; VEL:0, y=-0.24, z=0
+28000000000.0ns POS: x=488.8, y=519.88, z=0; VEL:0, y=-0.2, z=0
+28000000000.0ns POS: x=488.8, y=519.08, z=0; VEL:0, y=-0.2, z=0
+28999999999.0ns POS: x=455.04, y=488.8, z=0; VEL:0, y=0, z=0
+28999999999.0ns POS: x=518.51, y=511.2, z=0; VEL:0, y=0, z=0
+28999999999.0ns POS: x=517.45, y=511.2, z=0; VEL:0, y=0, z=0
+28999999999.0ns POS: x=511.2, y=463.59, z=0; VEL:0, y=0, z=0
+29000000000.0ns POS: x=554.85, y=492, z=0; VEL:0, y=0, z=0
+29000000000.0ns POS: x=88.83, y=492, z=0; VEL:0, y=0, z=0
+29000000000.0ns POS: x=738.98, y=508, z=0; VEL:0, y=0, z=0
+29000000000.0ns POS: x=508, y=168.95, z=0; VEL:0, y=0, z=0
+29000000000.0ns POS: x=484.73, y=498.4, z=0; VEL:0.01, y=0, z=0
+29000000000.0ns POS: x=434.03, y=498.4, z=0; VEL:17.22, y=0, z=0
+29000000000.0ns POS: x=336.864, y=498.4, z=0; VEL:22.26, y=0, z=0
+29000000000.0ns POS: x=229.92, y=498.4, z=0; VEL:28.78, y=6.16958e-11, z=0
+29000000000.0ns POS: x=118.989, y=498.4, z=0; VEL:23.73, y=0.000140986, z=0
+29000000000.0ns POS: x=32.6239, y=495.086, z=0; VEL:13.2195, y=0.110798, z=0
+29000000000.0ns POS: x=554.85, y=492, z=0; VEL:21.3, y=0, z=0
+29000000000.0ns POS: x=366.93, y=492, z=0; VEL:28.26, y=0, z=0
+29000000000.0ns POS: x=88.83, y=492, z=0; VEL:20.39, y=0, z=0
+29000000000.0ns POS: x=398.15, y=508, z=0; VEL:-20.89, y=0, z=0
+29000000000.0ns POS: x=531.04, y=508, z=0; VEL:-20.43, y=0, z=0
+29000000000.0ns POS: x=599.71, y=508, z=0; VEL:-28.06, y=0, z=0
+29000000000.0ns POS: x=738.98, y=508, z=0; VEL:-24.21, y=0, z=0
+29000000000.0ns POS: x=869.35, y=508, z=0; VEL:-21.45, y=0, z=0
+29000000000.0ns POS: x=963.05, y=508, z=0; VEL:-14.62, y=0, z=0
+29000000000.0ns POS: x=508, y=485.29, z=0; VEL:0, y=0.09, z=0
+29000000000.0ns POS: x=508, y=407.57, z=0; VEL:0, y=20.02, z=0
+29000000000.0ns POS: x=508, y=299.72, z=0; VEL:0, y=20.83, z=0
+29000000000.0ns POS: x=508, y=168.95, z=0; VEL:0, y=21.3, z=0
+29000000000.0ns POS: x=508, y=46.3, z=0; VEL:0, y=16.65, z=0
+29000000000.0ns POS: x=492, y=655.89, z=0; VEL:0, y=-11.69, z=0
+29000000000.0ns POS: x=492, y=741, z=0; VEL:0, y=-12.58, z=0
+29000000000.0ns POS: x=492, y=844.27, z=0; VEL:0, y=-11.65, z=0
+29000000000.0ns POS: x=492, y=925.44, z=0; VEL:0, y=-11.26, z=0
+29000000000.0ns POS: x=452.05, y=488.8, z=0; VEL:0.17, y=0, z=0
+29000000000.0ns POS: x=452.9, y=488.8, z=0; VEL:0.2, y=0, z=0
+29000000000.0ns POS: x=453.61, y=488.8, z=0; VEL:0.17, y=0, z=0
+29000000000.0ns POS: x=454.43, y=488.8, z=0; VEL:0.19, y=0, z=0
+29000000000.0ns POS: x=455.04, y=488.8, z=0; VEL:0.2, y=0, z=0
+29000000000.0ns POS: x=518.89, y=511.2, z=0; VEL:-0.08, y=0, z=0
+29000000000.0ns POS: x=518.51, y=511.2, z=0; VEL:-0.08, y=0, z=0
+29000000000.0ns POS: x=518.2, y=511.2, z=0; VEL:-0.1, y=0, z=0
+29000000000.0ns POS: x=517.9, y=511.2, z=0; VEL:-0.1, y=0, z=0
+29000000000.0ns POS: x=517.45, y=511.2, z=0; VEL:-0.09, y=0, z=0
+29000000000.0ns POS: x=511.2, y=462.69, z=0; VEL:0, y=0.2, z=0
+29000000000.0ns POS: x=511.2, y=463.59, z=0; VEL:0, y=0.23, z=0
+29000000000.0ns POS: x=511.2, y=464.56, z=0; VEL:0, y=0.21, z=0
+29000000000.0ns POS: x=511.2, y=465.31, z=0; VEL:0, y=0.23, z=0
+29000000000.0ns POS: x=511.2, y=466.41, z=0; VEL:0, y=0.2, z=0
+29000000000.0ns POS: x=488.8, y=522.27, z=0; VEL:0, y=-0.22, z=0
+29000000000.0ns POS: x=488.8, y=521.46, z=0; VEL:0, y=-0.2, z=0
+29000000000.0ns POS: x=488.8, y=520.56, z=0; VEL:0, y=-0.23, z=0
+29000000000.0ns POS: x=488.8, y=519.68, z=0; VEL:0, y=-0.22, z=0
+29000000000.0ns POS: x=488.8, y=518.88, z=0; VEL:0, y=-0.21, z=0
+29999999999.0ns POS: x=576.15, y=492, z=0; VEL:0, y=0, z=0
+29999999999.0ns POS: x=508, y=485.38, z=0; VEL:0, y=0, z=0
+29999999999.0ns POS: x=492, y=832.62, z=0; VEL:0, y=0, z=0
+29999999999.0ns POS: x=453.1, y=488.8, z=0; VEL:0, y=0, z=0
+29999999999.0ns POS: x=454.62, y=488.8, z=0; VEL:0, y=0, z=0
+29999999999.0ns POS: x=455.24, y=488.8, z=0; VEL:0, y=0, z=0
+29999999999.0ns POS: x=488.8, y=519.46, z=0; VEL:0, y=0, z=0
+30000000000.0ns POS: x=109.22, y=492, z=0; VEL:0, y=0, z=0
+30000000000.0ns POS: x=714.77, y=508, z=0; VEL:0, y=0, z=0
+30000000000.0ns POS: x=508, y=190.25, z=0; VEL:0, y=0, z=0
+30000000000.0ns POS: x=508, y=62.95, z=0; VEL:0, y=0, z=0
+30000000000.0ns POS: x=484.74, y=498.4, z=0; VEL:0, y=0, z=0
+30000000000.0ns POS: x=451.25, y=498.4, z=0; VEL:12.9, y=0, z=0
+30000000000.0ns POS: x=359.124, y=498.4, z=0; VEL:22.14, y=0, z=0
+30000000000.0ns POS: x=258.7, y=498.4, z=0; VEL:28.74, y=1.44378e-12, z=0
+30000000000.0ns POS: x=142.719, y=498.4, z=0; VEL:25.78, y=4.11359e-06, z=0
+30000000000.0ns POS: x=45.8435, y=495.197, z=0; VEL:15.58, y=0.00340245, z=0
+30000000000.0ns POS: x=576.15, y=492, z=0; VEL:21.34, y=0, z=0
+30000000000.0ns POS: x=395.19, y=492, z=0; VEL:29.2, y=0, z=0
+30000000000.0ns POS: x=109.22, y=492, z=0; VEL:21.69, y=0, z=0
+30000000000.0ns POS: x=377.26, y=508, z=0; VEL:-20.55, y=0, z=0
+30000000000.0ns POS: x=510.61, y=508, z=0; VEL:-20.4, y=0, z=0
+30000000000.0ns POS: x=571.65, y=508, z=0; VEL:-25.0093, y=-3.17453, z=0
+30000000000.0ns POS: x=714.77, y=508, z=0; VEL:-24.44, y=0, z=0
+30000000000.0ns POS: x=847.9, y=508, z=0; VEL:-22.15, y=0, z=0
+30000000000.0ns POS: x=948.43, y=508, z=0; VEL:-16.24, y=0, z=0
+30000000000.0ns POS: x=508, y=485.38, z=0; VEL:0, y=0.01, z=0
+30000000000.0ns POS: x=508, y=427.59, z=0; VEL:-3.15088, y=18.4326, z=0
+30000000000.0ns POS: x=508, y=320.55, z=0; VEL:0, y=21.5, z=0
+30000000000.0ns POS: x=508, y=190.25, z=0; VEL:0, y=20.2, z=0
+30000000000.0ns POS: x=508, y=62.95, z=0; VEL:0, y=19.19, z=0
+30000000000.0ns POS: x=492, y=644.2, z=0; VEL:0, y=-12.4, z=0
+30000000000.0ns POS: x=492, y=728.42, z=0; VEL:0, y=-12.44, z=0
+30000000000.0ns POS: x=492, y=832.62, z=0; VEL:0, y=-11.28, z=0
+30000000000.0ns POS: x=492, y=914.18, z=0; VEL:0, y=-11.16, z=0
+30000000000.0ns POS: x=492, y=994.9, z=0; VEL:0, y=-11.59, z=0
+30000000000.0ns POS: x=452.22, y=488.8, z=0; VEL:0.17, y=0, z=0
+30000000000.0ns POS: x=453.1, y=488.8, z=0; VEL:0.19, y=0, z=0
+30000000000.0ns POS: x=453.78, y=488.8, z=0; VEL:0.19, y=0, z=0
+30000000000.0ns POS: x=454.62, y=488.8, z=0; VEL:0.2, y=0, z=0
+30000000000.0ns POS: x=455.24, y=488.8, z=0; VEL:0.16, y=0, z=0
+30000000000.0ns POS: x=518.81, y=511.2, z=0; VEL:-0.09, y=0, z=0
+30000000000.0ns POS: x=518.43, y=511.2, z=0; VEL:-0.1, y=0, z=0
+30000000000.0ns POS: x=518.1, y=511.2, z=0; VEL:-0.1, y=0, z=0
+30000000000.0ns POS: x=517.8, y=511.2, z=0; VEL:-0.08, y=0, z=0
+30000000000.0ns POS: x=517.36, y=511.2, z=0; VEL:-0.09, y=0, z=0
+30000000000.0ns POS: x=511.2, y=462.89, z=0; VEL:0, y=0.21, z=0
+30000000000.0ns POS: x=511.2, y=463.82, z=0; VEL:0, y=0.24, z=0
+30000000000.0ns POS: x=511.2, y=464.77, z=0; VEL:0, y=0.23, z=0
+30000000000.0ns POS: x=511.2, y=465.54, z=0; VEL:0, y=0.23, z=0
+30000000000.0ns POS: x=511.2, y=466.61, z=0; VEL:0, y=0.22, z=0
+30000000000.0ns POS: x=488.8, y=522.05, z=0; VEL:0, y=-0.21, z=0
+30000000000.0ns POS: x=488.8, y=521.26, z=0; VEL:0, y=-0.21, z=0
+30000000000.0ns POS: x=488.8, y=520.33, z=0; VEL:0, y=-0.23, z=0
+30000000000.0ns POS: x=488.8, y=519.46, z=0; VEL:0, y=-0.22, z=0
+30000000000.0ns POS: x=488.8, y=518.67, z=0; VEL:0, y=-0.22, z=0
+30999999999.0ns POS: x=690.33, y=508, z=0; VEL:0, y=0, z=0
+30999999999.0ns POS: x=508, y=485.39, z=0; VEL:0, y=0, z=0
+30999999999.0ns POS: x=492, y=821.34, z=0; VEL:0, y=0, z=0
+30999999999.0ns POS: x=453.29, y=488.8, z=0; VEL:0, y=0, z=0
+30999999999.0ns POS: x=454.82, y=488.8, z=0; VEL:0, y=0, z=0
+30999999999.0ns POS: x=455.4, y=488.8, z=0; VEL:0, y=0, z=0
+30999999999.0ns POS: x=518.33, y=511.2, z=0; VEL:0, y=0, z=0
+31000000000.0ns POS: x=597.49, y=492, z=0; VEL:0, y=0, z=0
+31000000000.0ns POS: x=130.91, y=492, z=0; VEL:0, y=0, z=0
+31000000000.0ns POS: x=932.19, y=508, z=0; VEL:0, y=0, z=0
+31000000000.0ns POS: x=508, y=210.45, z=0; VEL:0, y=0, z=0
+31000000000.0ns POS: x=508, y=82.14, z=0; VEL:0, y=0, z=0
+31000000000.0ns POS: x=484.74, y=498.4, z=0; VEL:0, y=0, z=0
+31000000000.0ns POS: x=464.15, y=498.4, z=0; VEL:8.4, y=0, z=0
+31000000000.0ns POS: x=381.264, y=498.4, z=0; VEL:22.61, y=0, z=0
+31000000000.0ns POS: x=287.44, y=498.4, z=0; VEL:28.68, y=5.55273e-14, z=0
+31000000000.0ns POS: x=168.499, y=498.4, z=0; VEL:28.06, y=1.10721e-07, z=0
+31000000000.0ns POS: x=61.4235, y=495.2, z=0; VEL:17.08, y=8.66706e-05, z=0
+31000000000.0ns POS: x=5.1, y=492, z=0; VEL:6.4, y=0, z=0
+31000000000.0ns POS: x=597.49, y=492, z=0; VEL:21.51, y=0, z=0
+31000000000.0ns POS: x=424.39, y=492, z=0; VEL:29.38, y=0, z=0
+31000000000.0ns POS: x=130.91, y=492, z=0; VEL:24.14, y=0, z=0
+31000000000.0ns POS: x=356.71, y=508, z=0; VEL:-21.11, y=0, z=0
+31000000000.0ns POS: x=490.21, y=508, z=0; VEL:-20.03, y=0, z=0
+31000000000.0ns POS: x=546.641, y=504.825, z=0; VEL:-27, y=-0.0252935, z=0
+31000000000.0ns POS: x=690.33, y=508, z=0; VEL:-23.99, y=0, z=0
+31000000000.0ns POS: x=825.75, y=508, z=0; VEL:-21.3, y=0, z=0
+31000000000.0ns POS: x=932.19, y=508, z=0; VEL:-17.69, y=0, z=0
+31000000000.0ns POS: x=994.9, y=508, z=0; VEL:-8.69, y=0, z=0
+31000000000.0ns POS: x=508, y=485.39, z=0; VEL:0, y=0, z=0
+31000000000.0ns POS: x=504.849, y=446.023, z=0; VEL:-0.0482814, y=16.4999, z=0
+31000000000.0ns POS: x=508, y=342.05, z=0; VEL:0, y=21.68, z=0
+31000000000.0ns POS: x=508, y=210.45, z=0; VEL:0, y=21.26, z=0
+31000000000.0ns POS: x=508, y=82.14, z=0; VEL:0, y=20.56, z=0
+31000000000.0ns POS: x=492, y=631.8, z=0; VEL:0, y=-12.14, z=0
+31000000000.0ns POS: x=492, y=715.98, z=0; VEL:0, y=-12.97, z=0
+31000000000.0ns POS: x=492, y=821.34, z=0; VEL:0, y=-11.12, z=0
+31000000000.0ns POS: x=492, y=903.02, z=0; VEL:0, y=-11.87, z=0
+31000000000.0ns POS: x=492, y=983.31, z=0; VEL:0, y=-12.42, z=0
+31000000000.0ns POS: x=452.39, y=488.8, z=0; VEL:0.2, y=0, z=0
+31000000000.0ns POS: x=453.29, y=488.8, z=0; VEL:0.19, y=0, z=0
+31000000000.0ns POS: x=453.97, y=488.8, z=0; VEL:0.18, y=0, z=0
+31000000000.0ns POS: x=454.82, y=488.8, z=0; VEL:0.17, y=0, z=0
+31000000000.0ns POS: x=455.4, y=488.8, z=0; VEL:0.19, y=0, z=0
+31000000000.0ns POS: x=518.72, y=511.2, z=0; VEL:-0.08, y=0, z=0
+31000000000.0ns POS: x=518.33, y=511.2, z=0; VEL:-0.09, y=0, z=0
+31000000000.0ns POS: x=518, y=511.2, z=0; VEL:-0.09, y=0, z=0
+31000000000.0ns POS: x=517.72, y=511.2, z=0; VEL:-0.09, y=0, z=0
+31000000000.0ns POS: x=517.27, y=511.2, z=0; VEL:-0.08, y=0, z=0
+31000000000.0ns POS: x=511.2, y=463.1, z=0; VEL:0, y=0.23, z=0
+31000000000.0ns POS: x=511.2, y=464.06, z=0; VEL:0, y=0.22, z=0
+31000000000.0ns POS: x=511.2, y=465, z=0; VEL:0, y=0.22, z=0
+31000000000.0ns POS: x=511.2, y=465.77, z=0; VEL:0, y=0.24, z=0
+31000000000.0ns POS: x=511.2, y=466.83, z=0; VEL:0, y=0.24, z=0
+31000000000.0ns POS: x=488.8, y=521.84, z=0; VEL:0, y=-0.22, z=0
+31000000000.0ns POS: x=488.8, y=521.05, z=0; VEL:0, y=-0.21, z=0
+31000000000.0ns POS: x=488.8, y=520.1, z=0; VEL:0, y=-0.22, z=0
+31000000000.0ns POS: x=488.8, y=519.24, z=0; VEL:0, y=-0.24, z=0
+31000000000.0ns POS: x=488.8, y=518.45, z=0; VEL:0, y=-0.22, z=0
+31999999999.0ns POS: x=986.21, y=508, z=0; VEL:0, y=0, z=0
+31999999999.0ns POS: x=453.48, y=488.8, z=0; VEL:0, y=0, z=0
+31999999999.0ns POS: x=455.59, y=488.8, z=0; VEL:0, y=0, z=0
+31999999999.0ns POS: x=511.2, y=464.28, z=0; VEL:0, y=0, z=0
+31999999999.0ns POS: x=511.2, y=467.07, z=0; VEL:0, y=0, z=0
+32000000000.0ns POS: x=11.5, y=492, z=0; VEL:0, y=0, z=0
+32000000000.0ns POS: x=619, y=492, z=0; VEL:0, y=0, z=0
+32000000000.0ns POS: x=666.34, y=508, z=0; VEL:0, y=0, z=0
+32000000000.0ns POS: x=914.5, y=508, z=0; VEL:0, y=0, z=0
+32000000000.0ns POS: x=508, y=231.71, z=0; VEL:0, y=0, z=0
+32000000000.0ns POS: x=508, y=102.7, z=0; VEL:0, y=0, z=0
+32000000000.0ns POS: x=484.74, y=498.4, z=0; VEL:0, y=0, z=0
+32000000000.0ns POS: x=472.55, y=498.4, z=0; VEL:4.38, y=0, z=0
+32000000000.0ns POS: x=403.874, y=498.4, z=0; VEL:21.1, y=0, z=0
+32000000000.0ns POS: x=316.12, y=498.4, z=0; VEL:28.03, y=0, z=0
+32000000000.0ns POS: x=196.559, y=498.4, z=0; VEL:28.67, y=2.7394e-09, z=0
+32000000000.0ns POS: x=78.5035, y=495.2, z=0; VEL:18.2307, y=3.08562, z=0
+32000000000.0ns POS: x=11.5, y=492, z=0; VEL:8.41, y=0, z=0
+32000000000.0ns POS: x=619, y=492, z=0; VEL:21.05, y=0, z=0
+32000000000.0ns POS: x=453.77, y=492, z=0; VEL:28.8, y=0, z=0
+32000000000.0ns POS: x=155.05, y=492, z=0; VEL:26.02, y=0, z=0
+32000000000.0ns POS: x=335.6, y=508, z=0; VEL:-20.26, y=0, z=0
+32000000000.0ns POS: x=470.18, y=508, z=0; VEL:-19.84, y=0, z=0
+32000000000.0ns POS: x=519.641, y=504.8, z=0; VEL:-26.64, y=-0.000177362, z=0
+32000000000.0ns POS: x=666.34, y=508, z=0; VEL:-24.48, y=0, z=0
+32000000000.0ns POS: x=804.45, y=508, z=0; VEL:-21.84, y=0, z=0
+32000000000.0ns POS: x=914.5, y=508, z=0; VEL:-19.53, y=0, z=0
+32000000000.0ns POS: x=986.21, y=508, z=0; VEL:-10.82, y=0, z=0
+32000000000.0ns POS: x=508, y=485.39, z=0; VEL:0, y=0, z=0
+32000000000.0ns POS: x=504.801, y=462.523, z=0; VEL:-0.000820744, y=12, z=0
+32000000000.0ns POS: x=508, y=363.73, z=0; VEL:-3.16222, y=20.8212, z=0
+32000000000.0ns POS: x=508, y=231.71, z=0; VEL:0, y=21, z=0
+32000000000.0ns POS: x=508, y=102.7, z=0; VEL:0, y=22.76, z=0
+32000000000.0ns POS: x=492, y=619.66, z=0; VEL:0, y=-11.71, z=0
+32000000000.0ns POS: x=492, y=703.01, z=0; VEL:0, y=-12.68, z=0
+32000000000.0ns POS: x=492, y=810.22, z=0; VEL:0, y=-11.73, z=0
+32000000000.0ns POS: x=492, y=891.15, z=0; VEL:0, y=-11.76, z=0
+32000000000.0ns POS: x=492, y=970.89, z=0; VEL:0, y=-12.26, z=0
+32000000000.0ns POS: x=452.59, y=488.8, z=0; VEL:0.19, y=0, z=0
+32000000000.0ns POS: x=453.48, y=488.8, z=0; VEL:0.2, y=0, z=0
+32000000000.0ns POS: x=454.15, y=488.8, z=0; VEL:0.16, y=0, z=0
+32000000000.0ns POS: x=454.99, y=488.8, z=0; VEL:0.17, y=0, z=0
+32000000000.0ns POS: x=455.59, y=488.8, z=0; VEL:0.19, y=0, z=0
+32000000000.0ns POS: x=518.64, y=511.2, z=0; VEL:-0.09, y=0, z=0
+32000000000.0ns POS: x=518.24, y=511.2, z=0; VEL:-0.08, y=0, z=0
+32000000000.0ns POS: x=517.91, y=511.2, z=0; VEL:-0.08, y=0, z=0
+32000000000.0ns POS: x=517.63, y=511.2, z=0; VEL:-0.08, y=0, z=0
+32000000000.0ns POS: x=517.19, y=511.2, z=0; VEL:-0.09, y=0, z=0
+32000000000.0ns POS: x=511.2, y=463.33, z=0; VEL:0, y=0.21, z=0
+32000000000.0ns POS: x=511.2, y=464.28, z=0; VEL:0, y=0.21, z=0
+32000000000.0ns POS: x=511.2, y=465.22, z=0; VEL:0, y=0.22, z=0
+32000000000.0ns POS: x=511.2, y=466.01, z=0; VEL:0, y=0.25, z=0
+32000000000.0ns POS: x=511.2, y=467.07, z=0; VEL:0, y=0.2, z=0
+32000000000.0ns POS: x=488.8, y=521.62, z=0; VEL:0, y=-0.25, z=0
+32000000000.0ns POS: x=488.8, y=520.84, z=0; VEL:0, y=-0.2, z=0
+32000000000.0ns POS: x=488.8, y=519.88, z=0; VEL:0, y=-0.23, z=0
+32000000000.0ns POS: x=488.8, y=519, z=0; VEL:0, y=-0.22, z=0
+32000000000.0ns POS: x=488.8, y=518.23, z=0; VEL:0, y=-0.2, z=0
+32952380952.0ns POS: x=511.2, y=464.48, z=0; VEL:0, y=0, z=0
+32998810939.0ns POS: x=19.9, y=492, z=0; VEL:0, y=0, z=0
+32999999999.0ns POS: x=453.68, y=488.8, z=0; VEL:0, y=0, z=0
+32999999999.0ns POS: x=455.78, y=488.8, z=0; VEL:0, y=0, z=0
+32999999999.0ns POS: x=518.55, y=511.2, z=0; VEL:0, y=0, z=0
+33000000000.0ns POS: x=640.05, y=492, z=0; VEL:0, y=0, z=0
+33000000000.0ns POS: x=641.86, y=508, z=0; VEL:0, y=0, z=0
+33000000000.0ns POS: x=894.97, y=508, z=0; VEL:0, y=0, z=0
+33000000000.0ns POS: x=508, y=252.71, z=0; VEL:0, y=0, z=0
+33000000000.0ns POS: x=508, y=125.46, z=0; VEL:0, y=0, z=0
+33000000000.0ns POS: x=484.74, y=498.4, z=0; VEL:0, y=0, z=0
+33000000000.0ns POS: x=476.93, y=498.4, z=0; VEL:0.25, y=0, z=0
+33000000000.0ns POS: x=424.974, y=498.4, z=0; VEL:17.47, y=0, z=0
+33000000000.0ns POS: x=344.15, y=498.4, z=0; VEL:29.05, y=0, z=0
+33000000000.0ns POS: x=225.229, y=498.4, z=0; VEL:28.43, y=6.63249e-11, z=0
+33000000000.0ns POS: x=96.7342, y=498.286, z=0; VEL:20.2597, y=0.110693, z=0
+33000000000.0ns POS: x=19.9, y=492, z=0; VEL:10.19, y=3.06177, z=0
+33000000000.0ns POS: x=640.05, y=492, z=0; VEL:21.72, y=0, z=0
+33000000000.0ns POS: x=482.57, y=492, z=0; VEL:27.51, y=0, z=0
+33000000000.0ns POS: x=181.07, y=492, z=0; VEL:27.17, y=0, z=0
+33000000000.0ns POS: x=5.1, y=492, z=0; VEL:7.54, y=0, z=0
+33000000000.0ns POS: x=315.34, y=508, z=0; VEL:-20.44, y=0, z=0
+33000000000.0ns POS: x=450.34, y=508, z=0; VEL:-20.08, y=0, z=0
+33000000000.0ns POS: x=493.001, y=504.8, z=0; VEL:-24.83, y=-1.25985e-06, z=0
+33000000000.0ns POS: x=641.86, y=508, z=0; VEL:-23.6, y=0, z=0
+33000000000.0ns POS: x=782.61, y=508, z=0; VEL:-22.02, y=0, z=0
+33000000000.0ns POS: x=894.97, y=508, z=0; VEL:-21.54, y=0, z=0
+33000000000.0ns POS: x=975.39, y=508, z=0; VEL:-12.58, y=0, z=0
+33000000000.0ns POS: x=508, y=485.39, z=0; VEL:0, y=0, z=0
+33000000000.0ns POS: x=504.8, y=474.523, z=0; VEL:-1.95673e-05, y=7.5, z=0
+33000000000.0ns POS: x=504.838, y=384.551, z=0; VEL:-0.0373598, y=22.09, z=0
+33000000000.0ns POS: x=508, y=252.71, z=0; VEL:0, y=20.68, z=0
+33000000000.0ns POS: x=508, y=125.46, z=0; VEL:0, y=21.66, z=0
+33000000000.0ns POS: x=508, y=5.1, z=0; VEL:0, y=11.71, z=0
+33000000000.0ns POS: x=492, y=607.95, z=0; VEL:0, y=-12.47, z=0
+33000000000.0ns POS: x=492, y=690.33, z=0; VEL:0, y=-12.78, z=0
+33000000000.0ns POS: x=492, y=798.49, z=0; VEL:0, y=-11.43, z=0
+33000000000.0ns POS: x=492, y=879.39, z=0; VEL:0, y=-11.65, z=0
+33000000000.0ns POS: x=492, y=958.63, z=0; VEL:0, y=-12.44, z=0
+33000000000.0ns POS: x=452.78, y=488.8, z=0; VEL:0.17, y=0, z=0
+33000000000.0ns POS: x=453.68, y=488.8, z=0; VEL:0.19, y=0, z=0
+33000000000.0ns POS: x=454.31, y=488.8, z=0; VEL:0.16, y=0, z=0
+33000000000.0ns POS: x=455.16, y=488.8, z=0; VEL:0.19, y=0, z=0
+33000000000.0ns POS: x=455.78, y=488.8, z=0; VEL:0.17, y=0, z=0
+33000000000.0ns POS: x=518.55, y=511.2, z=0; VEL:-0.09, y=0, z=0
+33000000000.0ns POS: x=518.16, y=511.2, z=0; VEL:-0.09, y=0, z=0
+33000000000.0ns POS: x=517.83, y=511.2, z=0; VEL:-0.1, y=0, z=0
+33000000000.0ns POS: x=517.55, y=511.2, z=0; VEL:-0.08, y=0, z=0
+33000000000.0ns POS: x=517.1, y=511.2, z=0; VEL:-0.09, y=0, z=0
+33000000000.0ns POS: x=511.2, y=463.54, z=0; VEL:0, y=0.24, z=0
+33000000000.0ns POS: x=511.2, y=464.48, z=0; VEL:0, y=0.25, z=0
+33000000000.0ns POS: x=511.2, y=465.44, z=0; VEL:0, y=0.25, z=0
+33000000000.0ns POS: x=511.2, y=466.26, z=0; VEL:0, y=0.21, z=0
+33000000000.0ns POS: x=511.2, y=467.27, z=0; VEL:0, y=0.22, z=0
+33000000000.0ns POS: x=488.8, y=521.37, z=0; VEL:0, y=-0.21, z=0
+33000000000.0ns POS: x=488.8, y=520.64, z=0; VEL:0, y=-0.2, z=0
+33000000000.0ns POS: x=488.8, y=519.65, z=0; VEL:0, y=-0.21, z=0
+33000000000.0ns POS: x=488.8, y=518.78, z=0; VEL:0, y=-0.21, z=0
+33000000000.0ns POS: x=488.8, y=518.03, z=0; VEL:0, y=-0.24, z=0
+33997818974.0ns POS: x=510.02, y=492, z=0; VEL:0, y=0, z=0
+33999999999.0ns POS: x=492, y=946.19, z=0; VEL:0, y=0, z=0
