% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	correct	avrgSinrPerRb
8808	0	3	1	0	16	193	0	1	1	3.44867e+08
8808	0	3	2	0	16	193	0	1	1	7.15411e+09
8808	0	4	1	0	16	193	0	1	1	5.8521e+07
8808	0	4	2	0	16	193	0	1	1	3.44867e+08
8808	0	5	1	0	16	193	0	1	1	1.66245e+07
8808	0	5	2	0	16	193	0	1	1	5.8521e+07
8808	0	6	1	0	16	193	0	1	1	6.26324e+06
8808	0	6	2	0	16	193	0	1	1	1.66245e+07
8808	0	7	1	0	16	193	0	1	1	2.82103e+06
8808	0	7	2	0	16	193	0	1	1	6.26324e+06
8808	0	8	1	0	16	193	0	1	1	1.43727e+06
8808	0	8	2	0	16	193	0	1	1	2.82103e+06
8808	0	9	1	0	16	193	0	1	1	801389
8808	0	9	2	0	16	193	0	1	1	1.43727e+06
8808	0	10	1	0	16	193	0	1	1	478706
8808	0	10	2	0	16	193	0	1	1	801389
8808	0	11	1	0	16	193	0	1	1	12.6725
8808	0	11	2	0	16	193	0	1	1	12.6974
8816	0	3	1	0	16	193	1	0	1	3.44867e+08
8816	0	3	2	0	16	193	1	0	1	7.15411e+09
8816	0	4	1	0	16	193	1	0	1	5.8521e+07
8816	0	4	2	0	16	193	1	0	1	3.44867e+08
8816	0	5	1	0	16	193	1	0	1	1.66245e+07
8816	0	5	2	0	16	193	1	0	1	5.8521e+07
8816	0	6	1	0	16	193	1	0	1	6.26324e+06
8816	0	6	2	0	16	193	1	0	1	1.66245e+07
8816	0	7	1	0	16	193	1	0	1	2.82103e+06
8816	0	7	2	0	16	193	1	0	1	6.26324e+06
8816	0	8	1	0	16	193	1	0	1	1.43727e+06
8816	0	8	2	0	16	193	1	0	1	2.82103e+06
8816	0	9	1	0	16	193	1	0	1	801389
8816	0	9	2	0	16	193	1	0	1	1.43727e+06
8816	0	10	1	0	16	193	1	0	1	478706
8816	0	10	2	0	16	193	1	0	1	801389
8816	0	11	1	0	16	193	1	0	1	12.6725
8816	0	11	2	0	16	193	1	0	1	12.6974
8824	0	3	1	0	16	193	2	0	1	3.44867e+08
8824	0	3	2	0	16	193	2	0	1	7.15411e+09
8824	0	4	1	0	16	193	2	0	1	5.8521e+07
8824	0	4	2	0	16	193	2	0	1	3.44867e+08
8824	0	5	1	0	16	193	2	0	1	1.66245e+07
8824	0	5	2	0	16	193	2	0	1	5.8521e+07
8824	0	6	1	0	16	193	2	0	1	6.26324e+06
8824	0	6	2	0	16	193	2	0	1	1.66245e+07
8824	0	7	1	0	16	193	2	0	1	2.82103e+06
8824	0	7	2	0	16	193	2	0	1	6.26324e+06
8824	0	8	1	0	16	193	2	0	1	1.43727e+06
8824	0	8	2	0	16	193	2	0	1	2.82103e+06
8824	0	9	1	0	16	193	2	0	1	801389
8824	0	9	2	0	16	193	2	0	1	1.43727e+06
8824	0	10	1	0	16	193	2	0	1	478706
8824	0	10	2	0	16	193	2	0	1	801389
8824	0	11	1	0	16	193	2	0	1	12.6725
8824	0	11	2	0	16	193	2	0	1	12.6974
8832	0	3	1	0	16	193	3	0	1	3.44867e+08
8832	0	3	2	0	16	193	3	0	1	7.15411e+09
8832	0	4	1	0	16	193	3	0	1	5.8521e+07
8832	0	4	2	0	16	193	3	0	1	3.44867e+08
8832	0	5	1	0	16	193	3	0	1	1.66245e+07
8832	0	5	2	0	16	193	3	0	1	5.8521e+07
8832	0	6	1	0	16	193	3	0	1	6.26324e+06
8832	0	6	2	0	16	193	3	0	1	1.66245e+07
8832	0	7	1	0	16	193	3	0	1	2.82103e+06
8832	0	7	2	0	16	193	3	0	1	6.26324e+06
8832	0	8	1	0	16	193	3	0	1	1.43727e+06
8832	0	8	2	0	16	193	3	0	1	2.82103e+06
8832	0	9	1	0	16	193	3	0	1	801389
8832	0	9	2	0	16	193	3	0	1	1.43727e+06
8832	0	10	1	0	16	193	3	0	1	478706
8832	0	10	2	0	16	193	3	0	1	801389
8832	0	11	1	0	16	193	3	0	1	12.6725
8832	0	11	2	0	16	193	3	0	1	12.6974
8848	0	3	1	0	16	193	0	1	1	3.44867e+08
8848	0	3	2	0	16	193	0	1	1	7.15411e+09
8848	0	4	1	0	16	193	0	1	1	5.8521e+07
8848	0	4	2	0	16	193	0	1	1	3.44867e+08
8848	0	5	1	0	16	193	0	1	1	1.66245e+07
8848	0	5	2	0	16	193	0	1	1	5.8521e+07
8848	0	6	1	0	16	193	0	1	1	6.26324e+06
8848	0	6	2	0	16	193	0	1	1	1.66245e+07
8848	0	7	1	0	16	193	0	1	1	2.82103e+06
8848	0	7	2	0	16	193	0	1	1	6.26324e+06
8848	0	8	1	0	16	193	0	1	1	1.43727e+06
8848	0	8	2	0	16	193	0	1	1	2.82103e+06
8848	0	9	1	0	16	193	0	1	1	801389
8848	0	9	2	0	16	193	0	1	1	1.43727e+06
8848	0	10	1	0	16	193	0	1	1	478706
8848	0	10	2	0	16	193	0	1	1	801389
8848	0	11	1	0	16	193	0	1	1	12.6725
8848	0	11	2	0	16	193	0	1	1	12.6974
8856	0	3	1	0	16	193	1	0	1	3.44867e+08
8856	0	3	2	0	16	193	1	0	1	7.15411e+09
8856	0	4	1	0	16	193	1	0	1	5.8521e+07
8856	0	4	2	0	16	193	1	0	1	3.44867e+08
8856	0	5	1	0	16	193	1	0	1	1.66245e+07
8856	0	5	2	0	16	193	1	0	1	5.8521e+07
8856	0	6	1	0	16	193	1	0	1	6.26324e+06
8856	0	6	2	0	16	193	1	0	1	1.66245e+07
8856	0	7	1	0	16	193	1	0	1	2.82103e+06
8856	0	7	2	0	16	193	1	0	1	6.26324e+06
8856	0	8	1	0	16	193	1	0	1	1.43727e+06
8856	0	8	2	0	16	193	1	0	1	2.82103e+06
8856	0	9	1	0	16	193	1	0	1	801389
8856	0	9	2	0	16	193	1	0	1	1.43727e+06
8856	0	10	1	0	16	193	1	0	1	478706
8856	0	10	2	0	16	193	1	0	1	801389
8856	0	11	1	0	16	193	1	0	1	12.6725
8856	0	11	2	0	16	193	1	0	1	12.6974
8864	0	3	1	0	16	193	2	0	1	3.44867e+08
8864	0	3	2	0	16	193	2	0	1	7.15411e+09
8864	0	4	1	0	16	193	2	0	1	5.8521e+07
8864	0	4	2	0	16	193	2	0	1	3.44867e+08
8864	0	5	1	0	16	193	2	0	1	1.66245e+07
8864	0	5	2	0	16	193	2	0	1	5.8521e+07
8864	0	6	1	0	16	193	2	0	1	6.26324e+06
8864	0	6	2	0	16	193	2	0	1	1.66245e+07
8864	0	7	1	0	16	193	2	0	1	2.82103e+06
8864	0	7	2	0	16	193	2	0	1	6.26324e+06
8864	0	8	1	0	16	193	2	0	1	1.43727e+06
8864	0	8	2	0	16	193	2	0	1	2.82103e+06
8864	0	9	1	0	16	193	2	0	1	801389
8864	0	9	2	0	16	193	2	0	1	1.43727e+06
8864	0	10	1	0	16	193	2	0	1	478706
8864	0	10	2	0	16	193	2	0	1	801389
8864	0	11	1	0	16	193	2	0	1	12.6725
8864	0	11	2	0	16	193	2	0	1	12.6974
8872	0	3	1	0	16	193	3	0	1	3.44867e+08
8872	0	3	2	0	16	193	3	0	1	7.15411e+09
8872	0	4	1	0	16	193	3	0	1	5.8521e+07
8872	0	4	2	0	16	193	3	0	1	3.44867e+08
8872	0	5	1	0	16	193	3	0	1	1.66245e+07
8872	0	5	2	0	16	193	3	0	1	5.8521e+07
8872	0	6	1	0	16	193	3	0	1	6.26324e+06
8872	0	6	2	0	16	193	3	0	1	1.66245e+07
8872	0	7	1	0	16	193	3	0	1	2.82103e+06
8872	0	7	2	0	16	193	3	0	1	6.26324e+06
8872	0	8	1	0	16	193	3	0	1	1.43727e+06
8872	0	8	2	0	16	193	3	0	1	2.82103e+06
8872	0	9	1	0	16	193	3	0	1	801389
8872	0	9	2	0	16	193	3	0	1	1.43727e+06
8872	0	10	1	0	16	193	3	0	1	478706
8872	0	10	2	0	16	193	3	0	1	801389
8872	0	11	1	0	16	193	3	0	1	12.6725
8872	0	11	2	0	16	193	3	0	1	12.6974
8928	0	3	1	0	16	193	0	1	1	3.44867e+08
8928	0	3	2	0	16	193	0	1	1	7.15411e+09
8928	0	4	1	0	16	193	0	1	1	5.8521e+07
8928	0	4	2	0	16	193	0	1	1	3.44867e+08
8928	0	5	1	0	16	193	0	1	1	1.66245e+07
8928	0	5	2	0	16	193	0	1	1	5.8521e+07
8928	0	6	1	0	16	193	0	1	1	6.26324e+06
8928	0	6	2	0	16	193	0	1	1	1.66245e+07
8928	0	7	1	0	16	193	0	1	1	2.82103e+06
8928	0	7	2	0	16	193	0	1	1	6.26324e+06
8928	0	8	1	0	16	193	0	1	1	1.43727e+06
8928	0	8	2	0	16	193	0	1	1	2.82103e+06
8928	0	9	1	0	16	193	0	1	1	801389
8928	0	9	2	0	16	193	0	1	1	1.43727e+06
8928	0	10	1	0	16	193	0	1	1	478706
8928	0	10	2	0	16	193	0	1	1	801389
8928	0	11	1	0	16	193	0	1	1	12.6725
8928	0	11	2	0	16	193	0	1	1	12.6974
8936	0	3	1	0	16	193	1	0	1	3.44867e+08
8936	0	3	2	0	16	193	1	0	1	7.15411e+09
8936	0	4	1	0	16	193	1	0	1	5.8521e+07
8936	0	4	2	0	16	193	1	0	1	3.44867e+08
8936	0	5	1	0	16	193	1	0	1	1.66245e+07
8936	0	5	2	0	16	193	1	0	1	5.8521e+07
8936	0	6	1	0	16	193	1	0	1	6.26324e+06
8936	0	6	2	0	16	193	1	0	1	1.66245e+07
8936	0	7	1	0	16	193	1	0	1	2.82103e+06
8936	0	7	2	0	16	193	1	0	1	6.26324e+06
8936	0	8	1	0	16	193	1	0	1	1.43727e+06
8936	0	8	2	0	16	193	1	0	1	2.82103e+06
8936	0	9	1	0	16	193	1	0	1	801389
8936	0	9	2	0	16	193	1	0	1	1.43727e+06
8936	0	10	1	0	16	193	1	0	1	478706
8936	0	10	2	0	16	193	1	0	1	801389
8936	0	11	1	0	16	193	1	0	1	12.6725
8936	0	11	2	0	16	193	1	0	1	12.6974
8944	0	3	1	0	16	193	2	0	1	3.44867e+08
8944	0	3	2	0	16	193	2	0	1	7.15411e+09
8944	0	4	1	0	16	193	2	0	1	5.8521e+07
8944	0	4	2	0	16	193	2	0	1	3.44867e+08
8944	0	5	1	0	16	193	2	0	1	1.66245e+07
8944	0	5	2	0	16	193	2	0	1	5.8521e+07
8944	0	6	1	0	16	193	2	0	1	6.26324e+06
8944	0	6	2	0	16	193	2	0	1	1.66245e+07
8944	0	7	1	0	16	193	2	0	1	2.82103e+06
8944	0	7	2	0	16	193	2	0	1	6.26324e+06
8944	0	8	1	0	16	193	2	0	1	1.43727e+06
8944	0	8	2	0	16	193	2	0	1	2.82103e+06
8944	0	9	1	0	16	193	2	0	1	801389
8944	0	9	2	0	16	193	2	0	1	1.43727e+06
8944	0	10	1	0	16	193	2	0	1	478706
8944	0	10	2	0	16	193	2	0	1	801389
8944	0	11	1	0	16	193	2	0	1	12.6725
8944	0	11	2	0	16	193	2	0	1	12.6974
8952	0	3	1	0	16	193	3	0	1	3.44867e+08
8952	0	3	2	0	16	193	3	0	1	7.15411e+09
8952	0	4	1	0	16	193	3	0	1	5.8521e+07
8952	0	4	2	0	16	193	3	0	1	3.44867e+08
8952	0	5	1	0	16	193	3	0	1	1.66245e+07
8952	0	5	2	0	16	193	3	0	1	5.8521e+07
8952	0	6	1	0	16	193	3	0	1	6.26324e+06
8952	0	6	2	0	16	193	3	0	1	1.66245e+07
8952	0	7	1	0	16	193	3	0	1	2.82103e+06
8952	0	7	2	0	16	193	3	0	1	6.26324e+06
8952	0	8	1	0	16	193	3	0	1	1.43727e+06
8952	0	8	2	0	16	193	3	0	1	2.82103e+06
8952	0	9	1	0	16	193	3	0	1	801389
8952	0	9	2	0	16	193	3	0	1	1.43727e+06
8952	0	10	1	0	16	193	3	0	1	478706
8952	0	10	2	0	16	193	3	0	1	801389
8952	0	11	1	0	16	193	3	0	1	12.6725
8952	0	11	2	0	16	193	3	0	1	12.6974
9008	0	3	1	0	16	193	0	1	1	3.44867e+08
9008	0	3	2	0	16	193	0	1	1	7.15411e+09
9008	0	4	1	0	16	193	0	1	1	5.8521e+07
9008	0	4	2	0	16	193	0	1	1	3.44867e+08
9008	0	5	1	0	16	193	0	1	1	1.66245e+07
9008	0	5	2	0	16	193	0	1	1	5.8521e+07
9008	0	6	1	0	16	193	0	1	1	6.26324e+06
9008	0	6	2	0	16	193	0	1	1	1.66245e+07
9008	0	7	1	0	16	193	0	1	1	2.82103e+06
9008	0	7	2	0	16	193	0	1	1	6.26324e+06
9008	0	8	1	0	16	193	0	1	1	1.43727e+06
9008	0	8	2	0	16	193	0	1	1	2.82103e+06
9008	0	9	1	0	16	193	0	1	1	801389
9008	0	9	2	0	16	193	0	1	1	1.43727e+06
9008	0	10	1	0	16	193	0	1	1	478706
9008	0	10	2	0	16	193	0	1	1	801389
9008	0	11	1	0	16	193	0	1	1	12.6725
9008	0	11	2	0	16	193	0	1	1	12.6974
9016	0	3	1	0	16	193	1	0	1	3.44867e+08
9016	0	3	2	0	16	193	1	0	1	7.15411e+09
9016	0	4	1	0	16	193	1	0	1	5.8521e+07
9016	0	4	2	0	16	193	1	0	1	3.44867e+08
9016	0	5	1	0	16	193	1	0	1	1.66245e+07
9016	0	5	2	0	16	193	1	0	1	5.8521e+07
9016	0	6	1	0	16	193	1	0	1	6.26324e+06
9016	0	6	2	0	16	193	1	0	1	1.66245e+07
9016	0	7	1	0	16	193	1	0	1	2.82103e+06
9016	0	7	2	0	16	193	1	0	1	6.26324e+06
9016	0	8	1	0	16	193	1	0	1	1.43727e+06
9016	0	8	2	0	16	193	1	0	1	2.82103e+06
9016	0	9	1	0	16	193	1	0	1	801389
9016	0	9	2	0	16	193	1	0	1	1.43727e+06
9016	0	10	1	0	16	193	1	0	1	478706
9016	0	10	2	0	16	193	1	0	1	801389
9016	0	11	1	0	16	193	1	0	1	12.6725
9016	0	11	2	0	16	193	1	0	1	12.6974
9024	0	3	1	0	16	193	2	0	1	3.44867e+08
9024	0	3	2	0	16	193	2	0	1	7.15411e+09
9024	0	4	1	0	16	193	2	0	1	5.8521e+07
9024	0	4	2	0	16	193	2	0	1	3.44867e+08
9024	0	5	1	0	16	193	2	0	1	1.66245e+07
9024	0	5	2	0	16	193	2	0	1	5.8521e+07
9024	0	6	1	0	16	193	2	0	1	6.26324e+06
9024	0	6	2	0	16	193	2	0	1	1.66245e+07
9024	0	7	1	0	16	193	2	0	1	2.82103e+06
9024	0	7	2	0	16	193	2	0	1	6.26324e+06
9024	0	8	1	0	16	193	2	0	1	1.43727e+06
9024	0	8	2	0	16	193	2	0	1	2.82103e+06
9024	0	9	1	0	16	193	2	0	1	801389
9024	0	9	2	0	16	193	2	0	1	1.43727e+06
9024	0	10	1	0	16	193	2	0	1	478706
9024	0	10	2	0	16	193	2	0	1	801389
9024	0	11	1	0	16	193	2	0	1	12.6725
9024	0	11	2	0	16	193	2	0	1	12.6974
9032	0	3	1	0	16	193	3	0	1	3.44867e+08
9032	0	3	2	0	16	193	3	0	1	7.15411e+09
9032	0	4	1	0	16	193	3	0	1	5.8521e+07
9032	0	4	2	0	16	193	3	0	1	3.44867e+08
9032	0	5	1	0	16	193	3	0	1	1.66245e+07
9032	0	5	2	0	16	193	3	0	1	5.8521e+07
9032	0	6	1	0	16	193	3	0	1	6.26324e+06
9032	0	6	2	0	16	193	3	0	1	1.66245e+07
9032	0	7	1	0	16	193	3	0	1	2.82103e+06
9032	0	7	2	0	16	193	3	0	1	6.26324e+06
9032	0	8	1	0	16	193	3	0	1	1.43727e+06
9032	0	8	2	0	16	193	3	0	1	2.82103e+06
9032	0	9	1	0	16	193	3	0	1	801389
9032	0	9	2	0	16	193	3	0	1	1.43727e+06
9032	0	10	1	0	16	193	3	0	1	478706
9032	0	10	2	0	16	193	3	0	1	801389
9032	0	11	1	0	16	193	3	0	1	12.6725
9032	0	11	2	0	16	193	3	0	1	12.6974
9048	0	3	1	0	16	193	0	1	1	2.0692e+08
9048	0	3	2	0	16	193	0	1	1	4.29246e+09
9048	0	4	1	0	16	193	0	1	1	3.51126e+07
9048	0	4	2	0	16	193	0	1	1	2.0692e+08
9048	0	5	1	0	16	193	0	1	1	9.97467e+06
9048	0	5	2	0	16	193	0	1	1	3.51126e+07
9048	0	6	1	0	16	193	0	1	1	3.75794e+06
9048	0	6	2	0	16	193	0	1	1	9.97468e+06
9048	0	7	1	0	16	193	0	1	1	1.69262e+06
9048	0	7	2	0	16	193	0	1	1	3.75795e+06
9048	0	8	1	0	16	193	0	1	1	862363
9048	0	8	2	0	16	193	0	1	1	1.69262e+06
9048	0	9	1	0	16	193	0	1	1	480834
9048	0	9	2	0	16	193	0	1	1	862364
9048	0	10	1	0	16	193	0	1	1	287224
9048	0	10	2	0	16	193	0	1	1	480835
9048	0	11	1	0	16	193	0	1	1	8.44068
9048	0	11	2	0	16	193	0	1	1	8.45866
9056	0	3	1	0	16	193	1	0	1	2.0692e+08
9056	0	3	2	0	16	193	1	0	1	4.29246e+09
9056	0	4	1	0	16	193	1	0	1	3.51126e+07
9056	0	4	2	0	16	193	1	0	1	2.0692e+08
9056	0	5	1	0	16	193	1	0	1	9.97467e+06
9056	0	5	2	0	16	193	1	0	1	3.51126e+07
9056	0	6	1	0	16	193	1	0	1	3.75794e+06
9056	0	6	2	0	16	193	1	0	1	9.97468e+06
9056	0	7	1	0	16	193	1	0	1	1.69262e+06
9056	0	7	2	0	16	193	1	0	1	3.75795e+06
9056	0	8	1	0	16	193	1	0	1	862363
9056	0	8	2	0	16	193	1	0	1	1.69262e+06
9056	0	9	1	0	16	193	1	0	1	480834
9056	0	9	2	0	16	193	1	0	1	862364
9056	0	10	1	0	16	193	1	0	1	287224
9056	0	10	2	0	16	193	1	0	1	480835
9056	0	11	1	0	16	193	1	0	1	8.44068
9056	0	11	2	0	16	193	1	0	1	8.45866
9064	0	3	1	0	16	193	2	0	1	2.0692e+08
9064	0	3	2	0	16	193	2	0	1	4.29246e+09
9064	0	4	1	0	16	193	2	0	1	3.51126e+07
9064	0	4	2	0	16	193	2	0	1	2.0692e+08
9064	0	5	1	0	16	193	2	0	1	9.97467e+06
9064	0	5	2	0	16	193	2	0	1	3.51126e+07
9064	0	6	1	0	16	193	2	0	1	3.75794e+06
9064	0	6	2	0	16	193	2	0	1	9.97468e+06
9064	0	7	1	0	16	193	2	0	1	1.69262e+06
9064	0	7	2	0	16	193	2	0	1	3.75795e+06
9064	0	8	1	0	16	193	2	0	1	862363
9064	0	8	2	0	16	193	2	0	1	1.69262e+06
9064	0	9	1	0	16	193	2	0	1	480834
9064	0	9	2	0	16	193	2	0	1	862364
9064	0	10	1	0	16	193	2	0	1	287224
9064	0	10	2	0	16	193	2	0	1	480835
9064	0	11	1	0	16	193	2	0	1	8.44068
9064	0	11	2	0	16	193	2	0	1	8.45866
9072	0	3	1	0	16	193	3	0	1	2.0692e+08
9072	0	3	2	0	16	193	3	0	1	4.29246e+09
9072	0	4	1	0	16	193	3	0	1	3.51126e+07
9072	0	4	2	0	16	193	3	0	1	2.0692e+08
9072	0	5	1	0	16	193	3	0	1	9.97467e+06
9072	0	5	2	0	16	193	3	0	1	3.51126e+07
9072	0	6	1	0	16	193	3	0	1	3.75794e+06
9072	0	6	2	0	16	193	3	0	1	9.97468e+06
9072	0	7	1	0	16	193	3	0	1	1.69262e+06
9072	0	7	2	0	16	193	3	0	1	3.75795e+06
9072	0	8	1	0	16	193	3	0	1	862363
9072	0	8	2	0	16	193	3	0	1	1.69262e+06
9072	0	9	1	0	16	193	3	0	1	480834
9072	0	9	2	0	16	193	3	0	1	862364
9072	0	10	1	0	16	193	3	0	1	287224
9072	0	10	2	0	16	193	3	0	1	480835
9072	0	11	1	0	16	193	3	0	1	8.44068
9072	0	11	2	0	16	193	3	0	1	8.45866
9128	0	3	1	0	16	193	0	1	1	6.89734e+07
9128	0	3	2	0	16	193	0	1	1	1.43082e+09
9128	0	4	1	0	16	193	0	1	1	1.17042e+07
9128	0	4	2	0	16	193	0	1	1	6.89734e+07
9128	0	5	1	0	16	193	0	1	1	3.32489e+06
9128	0	5	2	0	16	193	0	1	1	1.17042e+07
9128	0	6	1	0	16	193	0	1	1	1.25265e+06
9128	0	6	2	0	16	193	0	1	1	3.3249e+06
9128	0	7	1	0	16	193	0	1	1	564207
9128	0	7	2	0	16	193	0	1	1	1.25265e+06
9128	0	8	1	0	16	193	0	1	1	287455
9128	0	8	2	0	16	193	0	1	1	564210
9128	0	9	1	0	16	193	0	1	1	160279
9128	0	9	2	0	16	193	0	1	1	287458
9128	0	10	1	0	16	193	0	1	1	95742.3
9128	0	10	2	0	16	193	0	1	1	160281
9128	0	11	1	0	16	193	0	1	0	4.20884
9128	0	11	2	0	16	193	0	1	0	4.21987
9136	0	3	1	0	16	193	1	0	1	6.89734e+07
9136	0	3	2	0	16	193	1	0	1	1.43082e+09
9136	0	4	1	0	16	193	1	0	1	1.17042e+07
9136	0	4	2	0	16	193	1	0	1	6.89734e+07
9136	0	5	1	0	16	193	1	0	1	3.32489e+06
9136	0	5	2	0	16	193	1	0	1	1.17042e+07
9136	0	6	1	0	16	193	1	0	1	1.25265e+06
9136	0	6	2	0	16	193	1	0	1	3.3249e+06
9136	0	7	1	0	16	193	1	0	1	564207
9136	0	7	2	0	16	193	1	0	1	1.25265e+06
9136	0	8	1	0	16	193	1	0	1	287455
9136	0	8	2	0	16	193	1	0	1	564210
9136	0	9	1	0	16	193	1	0	1	160279
9136	0	9	2	0	16	193	1	0	1	287458
9136	0	10	1	0	16	193	1	0	1	95742.3
9136	0	10	2	0	16	193	1	0	1	160281
9136	0	11	1	0	16	193	1	0	1	4.20884
9136	0	11	2	0	16	193	1	0	1	4.21987
9144	0	3	1	0	16	193	2	0	1	6.89734e+07
9144	0	3	2	0	16	193	2	0	1	1.43082e+09
9144	0	4	1	0	16	193	2	0	1	1.17042e+07
9144	0	4	2	0	16	193	2	0	1	6.89734e+07
9144	0	5	1	0	16	193	2	0	1	3.32489e+06
9144	0	5	2	0	16	193	2	0	1	1.17042e+07
9144	0	6	1	0	16	193	2	0	1	1.25265e+06
9144	0	6	2	0	16	193	2	0	1	3.3249e+06
9144	0	7	1	0	16	193	2	0	1	564207
9144	0	7	2	0	16	193	2	0	1	1.25265e+06
9144	0	8	1	0	16	193	2	0	1	287455
9144	0	8	2	0	16	193	2	0	1	564210
9144	0	9	1	0	16	193	2	0	1	160279
9144	0	9	2	0	16	193	2	0	1	287458
9144	0	10	1	0	16	193	2	0	1	95742.3
9144	0	10	2	0	16	193	2	0	1	160281
9144	0	11	1	0	16	193	2	0	1	4.20884
9144	0	11	2	0	16	193	2	0	1	4.21987
9152	0	3	1	0	16	193	3	0	1	6.89734e+07
9152	0	3	2	0	16	193	3	0	1	1.43082e+09
9152	0	4	1	0	16	193	3	0	1	1.17042e+07
9152	0	4	2	0	16	193	3	0	1	6.89734e+07
9152	0	5	1	0	16	193	3	0	1	3.32489e+06
9152	0	5	2	0	16	193	3	0	1	1.17042e+07
9152	0	6	1	0	16	193	3	0	1	1.25265e+06
9152	0	6	2	0	16	193	3	0	1	3.3249e+06
9152	0	7	1	0	16	193	3	0	1	564207
9152	0	7	2	0	16	193	3	0	1	1.25265e+06
9152	0	8	1	0	16	193	3	0	1	287455
9152	0	8	2	0	16	193	3	0	1	564210
9152	0	9	1	0	16	193	3	0	1	160279
9152	0	9	2	0	16	193	3	0	1	287458
9152	0	10	1	0	16	193	3	0	1	95742.3
9152	0	10	2	0	16	193	3	0	1	160281
9152	0	11	1	0	16	193	3	0	1	4.20884
9152	0	11	2	0	16	193	3	0	1	4.21987
9168	0	3	1	0	16	193	0	1	1	3.44867e+08
9168	0	3	2	0	16	193	0	1	1	7.15411e+09
9168	0	4	1	0	16	193	0	1	1	5.8521e+07
9168	0	4	2	0	16	193	0	1	1	3.44867e+08
9168	0	5	1	0	16	193	0	1	1	1.66245e+07
9168	0	5	2	0	16	193	0	1	1	5.8521e+07
9168	0	6	1	0	16	193	0	1	1	6.26324e+06
9168	0	6	2	0	16	193	0	1	1	1.66245e+07
9168	0	7	1	0	16	193	0	1	1	2.82103e+06
9168	0	7	2	0	16	193	0	1	1	6.26324e+06
9168	0	8	1	0	16	193	0	1	1	1.43727e+06
9168	0	8	2	0	16	193	0	1	1	2.82103e+06
9168	0	9	1	0	16	193	0	1	1	801389
9168	0	9	2	0	16	193	0	1	1	1.43727e+06
9168	0	10	1	0	16	193	0	1	1	478706
9168	0	10	2	0	16	193	0	1	1	801389
9168	0	11	1	0	16	193	0	1	1	12.6725
9168	0	11	2	0	16	193	0	1	1	12.6974
9176	0	3	1	0	16	193	1	0	1	3.44867e+08
9176	0	3	2	0	16	193	1	0	1	7.15411e+09
9176	0	4	1	0	16	193	1	0	1	5.8521e+07
9176	0	4	2	0	16	193	1	0	1	3.44867e+08
9176	0	5	1	0	16	193	1	0	1	1.66245e+07
9176	0	5	2	0	16	193	1	0	1	5.8521e+07
9176	0	6	1	0	16	193	1	0	1	6.26324e+06
9176	0	6	2	0	16	193	1	0	1	1.66245e+07
9176	0	7	1	0	16	193	1	0	1	2.82103e+06
9176	0	7	2	0	16	193	1	0	1	6.26324e+06
9176	0	8	1	0	16	193	1	0	1	1.43727e+06
9176	0	8	2	0	16	193	1	0	1	2.82103e+06
9176	0	9	1	0	16	193	1	0	1	801389
9176	0	9	2	0	16	193	1	0	1	1.43727e+06
9176	0	10	1	0	16	193	1	0	1	478706
